id_detalle,id_pedido,id_producto,cantidad,precio_unitario,descuento_pct
172721,12601,5073,-1,5.0,0.1
172722,29635,4833,1,-4.0,0.15
172723,3029,4427,8,55.8,
172724,8171,7954,-1,12.75,1.2
172725,40495,7857,2,120.0,0.1
172726,46432,11918,5,-4.0,0
172727,24232,6691,6,55.8,-0.2
172728,29725,8860,0,55.8,1.2
172729,11682,2873,1,12.75,0
172730,14887,4830,6,19.99,0
172731,50670,10885,3,5.0,0.03
172732,48120,8171,6,5.0,0.1
172733,35591,11405,4,0,1.2
172734,44121,13628,-1,8.5,0.1
172735,30585,3543,0,8.5,1.2
172736,32735,11455,1,55.8,
172737,43477,342,10,8.5,0.1
172738,16753,509,4,-4.0,
172739,1944,12146,5,8.5,0.1
172740,58738,15908,0,12.75,-0.2
172741,58164,1320,6,19.99,0
172742,54800,765,5,-4.0,1.2
172743,38899,12017,3,0,0.05
172744,18941,6666,3,5.0,0.15
172745,50139,7354,8,0,0.05
172746,56422,11550,3,5.0,0.15
172747,19116,6691,8,-4.0,0.1
172748,27510,5289,10,8.5,1.2
172749,12156,2888,3,25.4,0
172750,5438,3406,1,25.4,0
172751,16416,9901,6,55.8,
172752,51621,1821,1,19.99,0
172753,24595,5234,4,25.4,0.03
172754,45860,5808,1,5.0,0.15
172755,15460,12659,-1,25.4,1.2
172756,72468,11300,6,0,-0.2
172757,18201,1289,10,0,
172758,36231,9347,3,-4.0,0.05
172759,10930,10724,5,55.8,0.03
172760,63610,333,4,25.4,0
172761,18685,15673,0,19.99,0.03
172762,56080,633,8,5.0,1.2
172763,3696,2278,5,-4.0,0
172764,49562,7019,2,25.4,0.1
172765,28409,8849,2,8.5,0.15
172766,13471,10938,0,25.4,0.03
172767,58165,7094,2,55.8,1.2
172768,66145,15781,10,8.5,0.05
172769,53590,14230,10,5.0,0.15
172770,52288,10573,0,8.5,0
172771,51622,5226,6,5.0,0.1
172772,5458,3673,8,120.0,0.05
172773,33783,6184,2,-4.0,
172774,65655,11879,10,5.0,0.03
172775,45614,6624,8,0,-0.2
172776,65575,4722,10,5.0,
172777,42482,2808,4,55.8,1.2
172778,20666,13882,-1,55.8,1.2
172779,1823,11541,10,19.99,
172780,39133,3156,8,-4.0,-0.2
172781,64638,5490,3,8.5,
172782,22043,8070,5,19.99,0
172783,3307,5981,4,0,0.03
172784,51929,14356,6,0,0
172785,25739,5891,-1,55.8,-0.2
172786,16414,1801,3,8.5,-0.2
172787,59876,6316,10,25.4,0
172788,50263,15191,2,120.0,0.05
172789,31184,12295,4,-4.0,0.03
172790,29056,14300,4,25.4,0.1
172791,45205,322,8,120.0,
172792,51296,2551,1,-4.0,
172793,18965,1700,8,-4.0,-0.2
172794,36283,15727,6,12.75,0.15
172795,25948,13516,-1,120.0,0.1
172796,32812,11380,3,12.75,0.05
172797,36705,11097,4,12.75,0.05
172798,60826,11746,0,120.0,-0.2
172799,39982,2799,6,8.5,0.1
172800,11130,477,3,0,0
172801,65539,12618,-1,19.99,0
172802,33051,4453,6,55.8,0
172803,24926,5792,10,120.0,
172804,34760,2048,3,55.8,-0.2
172805,45453,6366,-1,55.8,
172806,13384,10380,5,0,
172807,12742,13973,-1,55.8,
172808,11241,1418,10,0,-0.2
172809,30025,5062,1,25.4,0.1
172810,46918,562,-1,0,0.05
172811,24726,14115,-1,5.0,1.2
172812,10530,8042,5,120.0,
172813,1887,1576,2,120.0,-0.2
172814,56539,13039,8,8.5,0.05
172815,33918,15056,8,55.8,0.15
172816,62578,15268,-1,120.0,0
172817,40134,12508,3,19.99,0
172818,60366,8260,2,8.5,-0.2
172819,56554,7500,3,25.4,1.2
172820,28265,7463,6,25.4,0.1
172821,8303,9551,3,8.5,0.03
172822,814,15942,8,0,0.05
172823,25786,14562,-1,55.8,0
172824,28078,10012,0,120.0,1.2
172825,34610,15333,4,120.0,0.15
172826,12501,5777,0,5.0,0.03
172827,38952,15717,8,120.0,
172828,38788,9324,4,8.5,-0.2
172829,1025,11906,8,-4.0,-0.2
172830,61355,8528,1,19.99,0.1
172831,35979,5462,3,19.99,-0.2
172832,6139,12563,1,19.99,
172833,58104,9971,5,55.8,-0.2
172834,5293,1392,10,55.8,0.1
172835,43956,1214,2,55.8,
172836,17066,15753,4,8.5,0.1
172837,49435,15818,1,12.75,1.2
172838,8429,5380,3,55.8,0.05
172839,68871,5002,4,55.8,0.05
172840,26135,4497,10,-4.0,
172841,16478,2407,4,-4.0,0
172842,59452,15340,4,19.99,0.1
172843,2194,13588,4,55.8,0.05
172844,25767,11679,3,55.8,0
172845,22881,9910,5,-4.0,1.2
172846,9758,14599,2,8.5,0.03
172847,23628,9516,-1,25.4,-0.2
172848,69028,7832,2,0,0
172849,54429,5374,8,8.5,0
172850,72812,12180,6,19.99,0.03
172851,51932,11603,8,12.75,0.15
172852,68882,1569,3,25.4,
172853,27615,16154,10,0,0.03
172854,72376,15025,2,19.99,0
172855,20029,6213,4,19.99,0.1
172856,15429,10568,2,5.0,0.1
172857,2715,11559,-1,5.0,0.03
172858,61622,10482,-1,55.8,0
172859,22672,12801,4,0,0
172860,67385,16050,0,5.0,0.15
172861,51720,11334,2,120.0,0.1
172862,50240,12911,5,25.4,
172863,27187,3420,1,8.5,1.2
172864,12973,13584,0,12.75,0.15
172865,57284,12628,0,19.99,0.05
172866,19134,15898,-1,0,0.03
172867,50401,7735,8,8.5,-0.2
172868,17143,13633,1,120.0,0
172869,40028,9771,3,25.4,0.15
172870,34284,6837,0,-4.0,
172871,30401,7108,5,120.0,1.2
172872,16427,3862,0,8.5,
172873,2747,4632,8,120.0,0.03
172874,59474,3542,0,19.99,0.03
172875,26508,4358,10,25.4,0.15
172876,21853,11782,2,120.0,
172877,12047,3024,-1,8.5,0
172878,68029,11484,5,12.75,1.2
172879,20255,5994,6,8.5,
172880,10931,6376,-1,120.0,0.1
172881,64799,11344,-1,25.4,
172882,10495,11176,6,120.0,0.1
172883,64707,1410,3,120.0,0.1
172884,64435,13547,3,0,0.05
172885,65185,12072,2,120.0,1.2
172886,33031,15618,6,19.99,-0.2
172887,43670,11303,0,5.0,0
172888,20280,9505,2,0,0
172889,64922,8585,1,55.8,0.05
172890,58682,10990,8,25.4,0.1
172891,41364,11627,1,12.75,0.03
172892,62153,1003,4,120.0,0.05
172893,2677,547,4,-4.0,0
172894,55074,11126,2,55.8,1.2
172895,35165,12243,3,8.5,0.03
172896,15769,8179,3,120.0,0.1
172897,19459,11358,8,12.75,-0.2
172898,46898,7286,-1,25.4,-0.2
172899,14893,14787,8,25.4,
172900,10740,3763,0,120.0,-0.2
172901,26926,2245,0,5.0,0.03
172902,13721,1576,8,120.0,
172903,59461,1857,2,8.5,0.1
172904,15210,12738,10,-4.0,0
172905,55336,10233,-1,12.75,0.03
172906,55784,10580,8,25.4,-0.2
172907,57550,5106,5,55.8,-0.2
172908,52604,12378,2,19.99,0.03
172909,69251,9047,0,-4.0,1.2
172910,34057,10104,10,55.8,0.15
172911,39847,12314,1,25.4,0.05
172912,42074,4264,2,19.99,0.03
172913,9676,8095,5,5.0,0.1
172914,66714,3533,-1,12.75,0.1
172915,4423,12821,10,25.4,0.05
172916,20848,5021,5,8.5,0.03
172917,56194,10083,4,120.0,
172918,64817,11243,4,120.0,0.1
172919,4864,6413,5,120.0,0
172920,29409,4217,6,55.8,-0.2
172921,52103,3652,1,12.75,
172922,71089,11716,5,0,0
172923,43445,13987,1,19.99,0.15
172924,58723,6491,2,8.5,-0.2
172925,68965,4484,10,12.75,0.03
172926,26043,8246,2,120.0,0.05
172927,12076,2418,0,120.0,-0.2
172928,56993,9831,10,8.5,-0.2
172929,1876,8302,2,55.8,-0.2
172930,18418,6790,0,19.99,0
172931,11445,13426,1,12.75,1.2
172932,36978,10527,8,-4.0,0.1
172933,11366,16021,0,5.0,
172934,22501,15923,5,-4.0,0
172935,25878,2437,1,19.99,
172936,20441,5013,3,5.0,-0.2
172937,65522,457,-1,19.99,0.05
172938,5765,3446,3,5.0,0.1
172939,21759,8383,0,-4.0,0.1
172940,58389,8624,5,12.75,0.15
172941,25393,13673,2,8.5,
172942,48283,3638,3,55.8,0.15
172943,35348,4221,10,0,0.03
D172944,24645,12364,4,5.0,0.1
172945,5706,3723,8,8.5,0.15
172946,29148,11935,0,19.99,0.15
172947,47839,12080,4,25.4,0
172948,33190,1249,4,55.8,0.15
172949,59935,12992,8,0,0.05
172950,57089,3893,5,120.0,1.2
172951,66311,4952,3,12.75,0.15
172952,72028,10821,2,120.0,1.2
172953,60623,8351,-1,-4.0,0.1
172954,56129,9270,10,12.75,0.05
172955,28763,9387,2,55.8,0.1
172956,22905,4971,6,-4.0,1.2
172957,30607,5389,1,0,0.15
172958,43258,9785,8,25.4,0.03
172959,18023,5104,5,5.0,0
172960,70472,9265,5,12.75,
172961,61559,9256,10,-4.0,0.1
172962,39835,1242,-1,25.4,
172963,67720,14856,5,12.75,0.15
172964,44555,10098,5,12.75,0.15
172965,61080,3459,4,0,0.1
172966,5637,11845,0,120.0,
172967,65695,13474,5,8.5,0.05
172968,5035,2342,0,-4.0,0
172969,70736,2439,6,8.5,0.1
172970,45535,4875,3,0,0.05
172971,68542,14227,0,120.0,
172972,30622,14006,3,5.0,1.2
172973,46632,12551,0,25.4,0.15
172974,26789,3597,0,12.75,0.1
172975,69370,11940,4,-4.0,0.15
172976,36513,14405,2,8.5,0
172977,66187,9688,1,25.4,1.2
172978,7944,9409,4,8.5,0
172979,26186,3595,1,-4.0,0.03
172980,57832,3569,0,5.0,
172981,52068,11754,5,12.75,-0.2
172982,31839,15713,8,-4.0,0.1
172983,29652,15478,4,19.99,-0.2
172984,31787,15546,-1,120.0,
172985,68459,2298,4,19.99,1.2
172986,72854,13957,2,5.0,
172987,29055,1187,-1,55.8,0.05
172988,72514,7745,10,12.75,0
172989,25382,5299,10,55.8,
172990,41368,287,3,25.4,1.2
172991,35791,249,0,8.5,1.2
172992,41187,4747,1,19.99,0.05
172993,28588,6214,6,19.99,
172994,65001,6036,10,19.99,0.03
172995,12285,15888,1,8.5,1.2
172996,62716,6596,3,0,0.1
172997,62554,4707,3,-4.0,0.03
172998,3342,6551,5,55.8,0.03
172999,56229,15131,5,19.99,1.2
173000,71562,2074,4,5.0,1.2
173001,49282,7660,1,55.8,0.05
173002,21500,1471,0,55.8,0.03
173003,3381,9596,10,-4.0,0.15
173004,47780,2905,1,55.8,-0.2
173005,7630,10482,3,12.75,0.03
173006,7011,1583,5,8.5,1.2
173007,47587,6111,0,55.8,0.1
173008,11675,4412,6,12.75,0.05
173009,45909,443,4,12.75,-0.2
173010,19339,3619,4,0,0.15
173011,65860,11035,2,12.75,0.03
173012,21533,10656,2,55.8,1.2
173013,6177,12557,3,0,0.03
173014,50544,4306,1,55.8,0.15
173015,46421,9167,-1,19.99,0.05
173016,21498,660,-1,-4.0,1.2
173017,40262,5223,8,5.0,1.2
173018,5175,1703,-1,-4.0,-0.2
173019,2947,14429,3,19.99,0.15
173020,39133,2682,10,55.8,0
173021,60700,9006,8,5.0,1.2
173022,25252,12677,0,-4.0,0.03
173023,60800,10449,-1,5.0,
173024,53541,5754,5,8.5,
173025,60423,8441,3,25.4,0.03
173026,62708,1254,4,12.75,-0.2
173027,34100,5309,8,12.75,0.1
173028,50684,14264,8,25.4,0.03
173029,45610,14314,-1,120.0,
173030,19565,12564,0,55.8,0
173031,61756,13385,4,25.4,0.05
173032,55893,13788,4,19.99,0.15
173033,39758,7872,2,120.0,0.15
173034,14402,5515,3,25.4,0.15
173035,9137,11441,6,55.8,0.15
173036,69451,3743,4,5.0,0.03
173037,2611,14351,10,0,
173038,14376,6853,2,25.4,0.15
173039,59818,13486,-1,8.5,0.05
173040,4321,15934,4,-4.0,0
173041,56055,884,5,55.8,0.15
173042,13145,3273,2,25.4,0.15
173043,8049,14301,2,19.99,1.2
173044,22104,14148,4,12.75,-0.2
173045,43154,14938,3,120.0,0.1
173046,69273,13094,3,0,0
173047,39204,1363,8,25.4,0.03
173048,43297,13449,8,120.0,-0.2
173049,9163,11030,10,25.4,0.15
173050,25931,3500,5,5.0,
173051,12221,2715,10,-4.0,0.05
173052,21219,3299,1,-4.0,
173053,52490,4444,0,120.0,0.1
173054,57547,6833,3,5.0,0
173055,17827,14746,10,0,0.1
173056,25844,186,10,0,0.05
173057,51959,11360,2,-4.0,0.1
173058,24035,2397,0,25.4,0
173059,14590,944,0,8.5,0.03
173060,70670,10950,4,8.5,0.05
173061,51165,12981,-1,0,-0.2
173062,27228,4094,10,25.4,0.05
173063,52377,7120,1,8.5,-0.2
173064,51890,1322,8,19.99,0.15
173065,20619,6694,2,0,1.2
173066,71265,1803,5,19.99,1.2
173067,27988,14022,3,120.0,0.03
173068,3121,3637,4,25.4,
173069,69589,11290,2,120.0,0
173070,61095,14090,6,12.75,0.15
173071,58229,7232,4,0,0.03
173072,40659,15164,1,8.5,0.1
173073,66394,9429,6,120.0,1.2
173074,17200,1232,2,-4.0,
173075,12697,14716,5,0,0.1
173076,4910,6505,6,12.75,0.05
173077,4786,12436,10,25.4,-0.2
173078,30362,2518,1,55.8,0.05
173079,31950,11695,4,55.8,0
173080,16697,8203,5,120.0,
173081,48222,5694,6,5.0,0
173082,68136,1865,8,19.99,0.05
173083,57600,9984,3,12.75,0.03
173084,39049,1097,8,12.75,-0.2
173085,31846,12012,8,55.8,0.03
173086,72766,6299,0,25.4,1.2
173087,59098,6706,-1,19.99,
173088,9928,5957,-1,25.4,0.03
173089,4190,318,0,8.5,1.2
173090,pedido_x,2691,8,0,0.03
173091,71504,14285,2,-4.0,0.03
173092,55467,6967,3,-4.0,0.03
173093,64170,3998,3,12.75,0.15
173094,70601,9404,0,8.5,0
173095,72821,2734,8,55.8,0.05
173096,11074,5934,3,19.99,0.15
173097,34261,13482,-1,12.75,0.05
173098,70682,15011,1,55.8,-0.2
173099,52801,131,-1,12.75,0.15
173100,15683,3130,-1,55.8,0.1
173101,33259,9044,0,120.0,0.03
173102,60267,12018,6,12.75,0.15
173103,39122,5167,1,120.0,0.03
173104,58232,10743,1,8.5,0.03
173105,24354,4372,1,12.75,0.03
173106,40909,10380,5,12.75,0.03
173107,63572,4068,8,0,0.03
173108,48369,1179,0,8.5,
173109,3327,14435,5,120.0,0.1
173110,12594,10355,6,0,0.03
173111,11079,4592,10,0,
173112,1506,624,0,12.75,0.05
173113,53870,16162,10,120.0,0.03
173114,13012,205,6,8.5,0.1
173115,44940,4724,5,120.0,-0.2
173116,46504,11155,1,55.8,0.03
173117,19888,11491,3,120.0,-0.2
173118,21616,10927,-1,5.0,
173119,27135,13538,2,25.4,0.05
173120,27464,12395,2,12.75,1.2
173121,34285,3334,0,8.5,0.15
173122,11672,11125,6,12.75,
173123,64647,1282,8,0,0.15
173124,54450,15464,1,120.0,0.03
173125,12347,5001,4,120.0,0.05
173126,60664,14877,3,12.75,0
173127,62399,15812,8,25.4,0.03
173128,55771,3205,4,19.99,
173129,58721,1539,4,120.0,0.05
173130,57985,7330,-1,12.75,0.1
173131,8711,14381,-1,55.8,
173132,52330,15168,8,25.4,0.1
173133,22861,2872,4,0,-0.2
173134,24821,4556,4,-4.0,0.05
173135,33540,4808,0,12.75,0.05
173136,18736,12496,5,120.0,
173137,3127,2753,5,120.0,0.05
173138,39594,6628,0,8.5,0
173139,52195,2401,6,8.5,0.03
173140,13916,14211,10,5.0,0.1
173141,24375,3615,5,-4.0,0.15
173142,39782,845,0,-4.0,0.05
173143,53553,14046,8,8.5,0.03
173144,4783,3020,10,-4.0,0.05
173145,32928,604,8,-4.0,1.2
173146,53112,11789,0,19.99,1.2
173147,53305,11485,1,0,0.03
173148,70104,8229,1,19.99,0.15
173149,68698,622,1,19.99,0
173150,61289,12545,3,5.0,0.05
173151,3186,7632,3,25.4,0.05
173152,23508,7623,5,0,
173153,22987,7959,1,12.75,0.05
173154,71749,11126,0,12.75,0.15
173155,66002,2727,0,12.75,0.03
173156,44029,15910,4,55.8,0.1
173157,62547,14800,5,19.99,1.2
173158,5275,1194,10,-4.0,0.05
173159,25560,6764,10,55.8,
173160,29962,3433,2,120.0,-0.2
173161,22538,500,5,12.75,-0.2
173162,72612,1498,5,19.99,0
173163,64688,1496,-1,0,0.15
173164,66045,6688,3,19.99,0.03
173165,7730,8802,8,-4.0,0.05
173166,28471,5283,10,19.99,0.03
173167,39333,1836,10,12.75,-0.2
173168,29503,5989,3,25.4,1.2
173169,43015,12508,5,120.0,0.05
173170,16217,15980,6,55.8,-0.2
173171,24507,15463,4,5.0,0.03
173172,28687,6667,6,55.8,-0.2
173173,46779,10711,-1,0,0.1
173174,33478,15918,4,5.0,
173175,67987,8827,5,19.99,0.1
173176,62535,8692,-1,8.5,0.05
173177,2939,4309,0,25.4,
173178,67863,2044,0,8.5,0.15
173179,11191,8857,8,120.0,0.1
173180,29672,13505,5,5.0,0.05
173181,5317,6174,3,25.4,0
173182,42405,11220,0,0,0.15
173183,48752,12815,0,5.0,0.03
173184,19935,3419,1,12.75,0.15
173185,49238,14067,0,19.99,0
173186,45611,7652,0,8.5,1.2
173187,23169,10689,5,-4.0,-0.2
173188,17716,15840,0,55.8,-0.2
173189,39281,11621,1,55.8,-0.2
173190,14748,10098,8,19.99,1.2
173191,67158,15220,3,5.0,0.15
173192,50542,9846,1,8.5,0.03
173193,5831,9294,3,25.4,0.05
173194,50623,15017,-1,12.75,-0.2
173195,16663,12370,5,5.0,0
173196,13745,7123,1,8.5,0.1
173197,15126,1512,1,0,0.1
173198,23398,7299,10,0,0.03
173199,72436,641,3,120.0,
173200,27724,8874,3,25.4,0
173201,9106,12537,10,5.0,
173202,36294,7500,-1,25.4,0
173203,53492,14638,6,8.5,0.15
173204,53928,1207,-1,0,0
173205,8838,8171,2,0,-0.2
173206,26847,3902,-1,8.5,
173207,54981,6859,8,5.0,
173208,40258,9469,-1,-4.0,-0.2
173209,64252,1503,6,12.75,
173210,25170,11903,6,25.4,0.1
173211,33547,11975,8,8.5,
173212,21788,12653,2,55.8,0.1
173213,53952,11257,3,25.4,-0.2
173214,17535,8922,0,19.99,0
173215,72126,2375,0,55.8,0.03
173216,5973,1975,2,55.8,0
173217,47949,1875,2,19.99,1.2
173218,11010,6058,6,8.5,-0.2
173219,3166,763,1,12.75,0.1
173220,52870,3399,5,8.5,0.05
173221,63992,4913,-1,-4.0,0.1
173222,18570,7411,4,0,-0.2
173223,69972,12620,-1,55.8,0.03
173224,59564,5122,10,12.75,1.2
173225,56369,12749,6,19.99,1.2
173226,3472,13647,-1,8.5,0
173227,44555,12434,-1,5.0,
173228,61638,829,-1,5.0,0.03
173229,53259,5996,-1,-4.0,-0.2
173230,41155,9031,2,-4.0,1.2
173231,18171,12078,2,5.0,1.2
173232,49444,8982,0,12.75,0.03
173233,45233,11374,6,8.5,0.15
173234,20868,4801,5,0,0
173235,38800,6877,6,8.5,
173236,24839,7064,0,25.4,0
173237,30239,12635,8,120.0,0.05
173238,23144,6880,8,25.4,
173239,15742,11265,4,5.0,1.2
173240,13743,8803,-1,55.8,0.03
173241,33336,8589,-1,55.8,
173242,68784,5495,3,5.0,0.1
173243,32565,8936,2,8.5,0.03
173244,552,10225,3,55.8,
173245,67652,1662,4,25.4,0.15
173246,44527,13144,0,19.99,-0.2
173247,70434,12379,1,-4.0,0.1
173248,58973,14674,2,25.4,1.2
173249,58785,14899,3,19.99,-0.2
173250,18820,9778,4,19.99,0.1
173251,70559,10802,2,12.75,1.2
173252,72047,6386,10,55.8,0
173253,32028,2750,-1,55.8,0.1
173254,6424,6360,2,55.8,0.1
173255,9817,7221,2,55.8,0.15
173256,58478,5415,5,12.75,0.15
173257,55818,561,4,55.8,-0.2
173258,36549,1807,4,-4.0,
173259,5302,3008,3,5.0,0.03
173260,32887,2789,5,55.8,0.1
173261,28930,3690,4,120.0,0.05
173262,19931,6667,4,25.4,0
173263,43140,10522,4,25.4,-0.2
173264,64837,15401,2,55.8,0.1
173265,388,1378,1,8.5,0.15
173266,72685,7635,8,5.0,1.2
173267,53556,6536,-1,120.0,1.2
173268,35310,15148,3,25.4,1.2
173269,2274,3598,0,8.5,0
173270,23794,2451,4,-4.0,-0.2
173271,36334,prod_x,0,5.0,
173272,28239,11884,1,55.8,0.1
173273,38387,15266,10,12.75,1.2
173274,50360,2429,8,12.75,0
173275,51142,4943,1,5.0,0.15
173276,63787,15601,10,-4.0,0.05
173277,57230,14587,1,-4.0,0.03
173278,41764,15582,10,0,0.05
173279,35165,16192,4,0,0.03
173280,45022,3867,8,5.0,0.1
173281,37700,12895,-1,12.75,
173282,22904,16005,3,0,0.03
173283,4493,7534,2,12.75,0
173284,27705,10733,1,5.0,1.2
173285,4755,11215,2,0,-0.2
173286,11669,8277,10,5.0,0
173287,45603,10270,10,19.99,0.15
173288,11244,1654,6,8.5,0
173289,42931,3396,3,55.8,
173290,63754,15843,3,120.0,0.1
173291,14442,6816,6,25.4,0.03
173292,18198,2781,5,5.0,
173293,52477,1163,2,5.0,0.03
173294,247,15657,4,12.75,0.05
173295,32533,7172,8,19.99,1.2
173296,59824,12799,4,-4.0,-0.2
173297,23620,5428,-1,19.99,-0.2
173298,17513,1563,-1,55.8,0.15
173299,30104,12182,1,25.4,0.05
173300,63064,8794,-1,120.0,0.03
173301,22977,3794,2,19.99,
173302,40377,6159,5,19.99,-0.2
173303,47340,16047,6,-4.0,0.1
173304,63267,472,10,8.5,
173305,17167,11374,3,25.4,0.03
173306,68083,2220,6,8.5,0.05
173307,10819,9125,5,5.0,0
173308,19553,8639,4,5.0,1.2
173309,47398,13992,4,-4.0,0.15
173310,33306,15358,10,19.99,0.05
173311,22519,4780,8,0,-0.2
173312,55997,15667,2,120.0,
173313,21625,14173,2,-4.0,0.03
173314,54304,9907,0,19.99,0.03
173315,30887,452,8,5.0,0.03
173316,14130,598,5,5.0,-0.2
173317,28483,8361,0,5.0,0.05
173318,27870,9140,5,120.0,
173319,33978,14549,8,25.4,0
173320,42785,9641,0,8.5,0
173321,54497,12606,3,25.4,0.05
173322,70958,2081,8,-4.0,1.2
173323,37931,12008,1,19.99,0
173324,68468,2985,-1,25.4,-0.2
173325,12123,14563,0,8.5,
173326,21665,12969,8,120.0,0.1
173327,29311,5503,0,25.4,-0.2
173328,41983,16041,8,19.99,-0.2
173329,46871,4473,2,12.75,0.05
173330,10516,12829,3,19.99,1.2
173331,24110,6259,4,25.4,0
173332,27388,14319,2,0,-0.2
173333,6178,651,4,8.5,0.03
173334,47738,6713,10,12.75,0.15
173335,33369,405,8,55.8,0.15
173336,21557,7073,6,5.0,0.03
173337,10785,9230,10,0,0.1
173338,64816,6911,1,0,0
173339,69782,13711,2,8.5,0.1
173340,11082,5330,4,12.75,0.05
173341,38478,3302,10,19.99,0
173342,18964,10007,8,55.8,0.1
173343,1137,4054,10,0,-0.2
173344,68126,4866,8,8.5,0
173345,52664,11087,10,120.0,1.2
173346,68871,8303,2,25.4,0.15
173347,43279,14907,10,120.0,0.15
173348,58237,10401,-1,19.99,0.15
173349,57631,13630,2,5.0,0.1
173350,11296,13492,-1,25.4,
173351,49319,12850,5,0,
173352,57463,5393,5,-4.0,1.2
173353,12686,9968,3,55.8,0.03
173354,28674,14207,2,5.0,0.1
173355,55443,15333,3,25.4,
173356,35540,10828,1,8.5,
173357,46318,1482,-1,55.8,0.1
173358,43255,12053,6,12.75,-0.2
173359,62829,12760,0,8.5,0.05
173360,49179,9777,5,55.8,0.05
173361,27308,6032,5,8.5,1.2
173362,31933,2352,3,12.75,1.2
173363,50701,4806,-1,0,0.15
173364,62885,5834,2,-4.0,1.2
173365,13042,7031,1,25.4,0
173366,35343,13638,-1,55.8,0.1
173367,23099,13488,5,-4.0,1.2
173368,26534,274,3,12.75,0.15
173369,63041,15902,1,5.0,
173370,61901,15188,5,55.8,0.05
173371,23746,13901,10,-4.0,0.1
173372,49082,4318,2,8.5,
173373,7304,7426,8,55.8,0.1
173374,9375,13666,5,5.0,-0.2
173375,60187,8058,10,25.4,1.2
173376,13575,5700,10,0,0
173377,31678,11605,1,19.99,0
173378,56442,1941,3,19.99,-0.2
173379,97,12243,3,55.8,0
173380,35800,1637,3,8.5,1.2
173381,37041,11198,6,25.4,0.1
173382,49926,9506,8,19.99,-0.2
173383,39486,2290,-1,5.0,0.1
173384,20233,15643,6,-4.0,0.05
173385,57060,6221,2,12.75,
173386,27212,16105,6,120.0,0.03
173387,68140,7536,-1,55.8,0.1
173388,36424,13534,6,19.99,1.2
173389,3393,751,2,0,0.1
173390,41434,6449,1,8.5,0.05
173391,58129,625,6,0,1.2
173392,54010,10892,8,25.4,0.15
173393,15083,4613,4,0,
173394,56662,2440,3,19.99,
173395,44888,8876,8,-4.0,
173396,55405,2674,1,0,0.03
173397,71928,16128,2,120.0,1.2
173398,19914,13302,-1,0,0.15
173399,70160,9936,0,25.4,0.15
173400,50481,8841,3,0,0.05
173401,36814,11052,8,8.5,-0.2
173402,20935,10190,8,12.75,0
173403,25030,9740,-1,12.75,0.03
173404,16589,9052,1,8.5,0.1
173405,25823,4214,5,0,-0.2
173406,5336,2573,1,25.4,0.15
173407,67658,2415,8,12.75,0.05
173408,22795,11840,1,120.0,0.03
173409,53656,1326,2,8.5,0.1
173410,554,3687,6,19.99,0
173411,59877,11116,1,0,0.05
173412,39975,14941,-1,19.99,0
173413,50537,13824,5,5.0,0.03
173414,61045,13215,-1,0,0.15
173415,32111,2404,2,0,-0.2
173416,19742,6502,1,8.5,
173417,41103,9204,10,5.0,
173418,46946,13214,-1,-4.0,1.2
173419,40567,1418,10,8.5,1.2
173420,2265,14409,0,25.4,-0.2
173421,67460,13704,5,12.75,0.05
173422,51426,1062,2,55.8,0
173423,22798,14328,-1,-4.0,1.2
173424,39235,3881,6,12.75,0.15
173425,63804,12057,3,120.0,
173426,49514,3814,4,19.99,0
173427,59236,9424,8,55.8,0.05
173428,44182,15408,0,55.8,0.15
173429,31603,12231,4,120.0,0.03
173430,20920,7367,10,0,0.05
173431,34863,7444,6,0,0
173432,2221,13267,5,5.0,0.1
173433,49746,12008,4,12.75,0.1
173434,3095,369,3,25.4,1.2
173435,29851,2370,3,19.99,-0.2
173436,49332,8025,3,-4.0,
173437,846,400,5,19.99,0
173438,70681,5580,-1,0,0
173439,32174,8610,10,120.0,0.15
173440,72098,5344,-1,8.5,0.1
173441,70842,3092,1,55.8,0.05
173442,7557,10413,5,12.75,0
173443,28133,11532,6,-4.0,0.1
173444,59745,10232,-1,12.75,0.1
173445,10651,6114,0,0,-0.2
173446,31142,4394,5,8.5,
173447,58340,12502,6,0,0.05
173448,63322,5655,3,-4.0,
173449,61084,13676,2,0,0
173450,26102,10920,4,19.99,0.05
173451,17721,2743,2,-4.0,0.1
173452,50014,1474,5,55.8,0
173453,12409,925,6,-4.0,0.05
173454,6560,12566,-1,12.75,0.15
173455,23377,15145,8,0,1.2
173456,10848,5024,3,8.5,0.05
173457,61763,14152,8,120.0,
173458,50287,399,4,0,0.03
173459,42968,13661,2,19.99,0
173460,43931,15632,6,55.8,0.1
173461,53006,2076,1,12.75,
173462,49938,5515,-1,120.0,0.05
173463,53360,13685,2,120.0,0
173464,53737,9508,10,8.5,0.15
173465,23460,8886,5,55.8,0.1
173466,27823,8871,5,120.0,
173467,55628,14895,6,12.75,0
173468,13185,4361,1,12.75,0
173469,39538,8019,4,19.99,0.1
173470,18390,11866,3,12.75,0.1
173471,8916,6094,6,12.75,1.2
173472,2079,5452,0,0,-0.2
173473,62406,3077,1,5.0,1.2
173474,40495,6437,2,12.75,0
173475,33963,4224,-1,0,0.03
173476,36816,15215,10,8.5,
173477,15769,6644,8,-4.0,1.2
173478,32948,10856,6,55.8,0.15
173479,67431,9384,1,19.99,0
173480,1030,10079,2,0,0.03
