id_pedido,id_cliente,fecha,canal,estado,ciudad_entrega
55936,8604,2025-08-16,WEB,Pendiente,Usulutan
55937,8900,2025-02-09,Tienda,completado,San Salvador
55938,7466,2025-03-27,WEB,Pendiente,La Libertad
55939,10117,2025-10-12,Web,Completado,Cuscatlan
55940,8432,2025-02-26,Web,Anulado,Morazan
55941,3143,2025-06-12,WEB,completado,La Union
55942,3449,2025-01-11,Web,,La Libertad
55943,6735,2025-10-02,tienda,Facturado,san salvador
55944,8555,2025-03-15,CallCenter,Cerrado,San Vicente
55945,1226,2025-03-19,WEB,Pendiente,san salvador
55946,1992,2025-05-11,CallCenter,completado,La Paz
55947,4130,2025-07-07,tienda,Completado,Ahuachapan
55948,12475,2025-03-21,WEB,Pendiente,San Vicente
55949,5369,2025-08-12,Web,completado,San Miguel
55950,2243,2025-02-01,Web,Anulado,San Vicente
55951,5762,2025-05-29,Marketplace,,La Paz
55952,2596,2025-07-25,tienda,Facturado,
55953,1697,2025-10-06,tienda,Anulado,San Vicente
55954,12633,2025-02-24,WEB,,Cuscatlan
55955,10601,2025-07-04,tienda,Completado,La Libertad
55956,6802,2025-09-07,,Completado,Chalatenango
55957,12868,2025-09-14,WEB,Cerrado,SAN SALVADOR
55958,7684,2025-06-21,CallCenter,Facturado,Cuscatlan
55959,4932,2025-02-14,Marketplace,Cerrado,Usulutan
55960,13461,2025-05-04,Web,,Usulutan
55961,6711,2025-03-20,Tienda,Cerrado,san salvador
55962,10519,2025-10-09,tienda,,Usulutan
55963,4004,2025-04-03,CallCenter,completado,San Vicente
55964,1082,2025-03-15,CallCenter,,Chalatenango
55965,10024,2025-06-01,Tienda,completado,Usulutan
55966,6856,2025-05-29,Marketplace,Anulado,Cuscatlan
55967,11346,2025-03-08,CallCenter,Cerrado,La Libertad
55968,13351,2025-07-09,Tienda,,San Miguel
55969,3006,2025-12-26,Marketplace,Cerrado,santa ana
55970,9365,2025-11-14,tienda,Facturado,La Union
55971,11165,2025-06-02,WEB,Cerrado,SAN SALVADOR
55972,8924,2025-02-17,Tienda,completado,SAN SALVADOR
55973,4955,2025-04-13,WEB,Facturado,Ahuachapan
55974,1184,2025-02-02,CallCenter,Cerrado,
55975,8117,2025-04-22,WEB,completado,Usulutan
55976,4309,2025-04-23,,Anulado,Usulutan
55977,2589,2025-06-12,tienda,,santa ana
55978,9847,2025-10-24,WEB,,Usulutan
55979,11859,2025-10-14,Tienda,Facturado,santa ana
55980,2195,2025-07-16,,Completado,Sonsonate
55981,28,2025-03-20,WEB,Facturado,
55982,4448,2025-02-18,,Facturado,san salvador
55983,7587,2025-05-26,,Anulado,La Paz
55984,4378,2025-09-23,,Completado,La Paz
55985,10761,2025-02-10,CallCenter,,Santa Ana
PED55986,7649,2025-08-07,CallCenter,,La Union
55987,12397,2025-12-16,,,La Libertad
55988,3577,2025-07-27,tienda,Facturado,san salvador
55989,2650,2025-08-24,Tienda,Pendiente,Ahuachapan
55990,10480,2025-12-18,CallCenter,Cerrado,
55991,5607,2025-09-12,tienda,Facturado,santa ana
55992,7592,2025-04-29,CallCenter,Completado,La Libertad
55993,3429,2025-10-02,Tienda,Pendiente,Usulutan
55994,2454,2025-03-25,Web,Pendiente,
55995,2128,2025-07-10,,Completado,Santa Ana
55996,9421,2025-03-31,Marketplace,Pendiente,san salvador
55997,5233,2025-11-19,Tienda,Anulado,La Libertad
55998,5664,2025-09-04,Marketplace,Completado,La Libertad
55999,7824,2025-10-09,Tienda,Cerrado,La Union
56000,5881,10/01/2025,CallCenter,Cerrado,San Miguel
56001,11512,2025-12-27,tienda,Completado,Ahuachapan
56002,9036,2025-02-16,Marketplace,Cerrado,Chalatenango
56003,11062,2025-08-19,Marketplace,Pendiente,Santa Ana
56004,9927,2025-03-30,WEB,Facturado,Ahuachapan
56005,9215,2025-12-01,,Anulado,Santa Ana
56006,7326,2025-08-05,tienda,completado,La Union
56007,582,2025-10-11,,Pendiente,Sonsonate
56008,5516,2025-12-05,Tienda,Cerrado,
56009,7626,2025-02-02,Web,Cerrado,Chalatenango
56010,419,2025-05-07,tienda,Facturado,Usulutan
56011,8111,2025-09-18,Tienda,,La Union
56012,11410,2025-12-07,,Cerrado,Santa Ana
56013,10859,2025-08-18,tienda,Completado,San Miguel
56014,5649,2025-09-29,tienda,completado,La Union
56015,7983,2025-12-08,Tienda,completado,La Libertad
56016,cliente_x,2025-10-31,CallCenter,Facturado,Santa Ana
56017,13363,2025-08-26,CallCenter,Anulado,san salvador
56018,10929,2025-02-26,WEB,completado,La Paz
56019,10329,2025-05-01,Web,Anulado,san salvador
56020,13474,2025-12-04,WEB,completado,Sonsonate
56021,5641,2025-09-19,WEB,completado,San Vicente
56022,551,2025-05-01,Marketplace,,san salvador
56023,5159,2025-12-17,,completado,San Salvador
56024,11102,2025-10-29,tienda,Completado,Cuscatlan
56025,11910,2025-10-27,WEB,Anulado,San Miguel
56026,6167,ayer,Marketplace,,Morazan
56027,10369,2025-10-30,Tienda,,Santa Ana
56028,2124,2025-08-02,,Completado,san salvador
56029,4992,2025-05-26,Marketplace,Anulado,Usulutan
56030,397,2025-09-23,Web,,san salvador
56031,2245,2025-06-21,tienda,completado,La Union
56032,7577,2025-08-21,Marketplace,Facturado,Ahuachapan
56033,8323,2025-11-24,Web,Cerrado,Sonsonate
56034,12384,2025-01-14,Marketplace,Anulado,La Paz
56035,8261,2025-02-21,WEB,,san salvador
56036,2788,2025-12-25,WEB,,San Miguel
56037,11540,2025-04-09,,Cerrado,Usulutan
56038,10220,2025-04-27,Tienda,Anulado,Usulutan
56039,10946,2025-10-06,WEB,Anulado,La Libertad
56040,7617,2025-01-16,Web,completado,San Salvador
56041,4862,2025-05-14,,,La Paz
56042,3000,2025-01-27,,Cerrado,La Union
56043,3951,2025-08-30,,Facturado,La Union
56044,423,2025-09-11,CallCenter,Anulado,SAN SALVADOR
56045,4862,2025-01-31,,Anulado,San Salvador
56046,10380,2025-07-23,WEB,Cerrado,San Vicente
56047,12124,2025-06-07,Web,,Santa Ana
56048,8824,2025-05-12,tienda,Cerrado,Ahuachapan
56049,9676,2025-01-09,WEB,completado,Ahuachapan
56050,12835,2025-01-14,,Pendiente,San Salvador
56051,5531,2025-08-02,Tienda,Facturado,San Vicente
56052,4222,2025-11-12,CallCenter,Cerrado,Ahuachapan
56053,7255,2025-06-11,,,San Miguel
56054,5021,2025-12-28,Marketplace,,San Salvador
56055,5976,2025-02-19,Marketplace,completado,San Vicente
56056,12645,2025-08-01,Tienda,Facturado,Cuscatlan
56057,6728,2025-04-18,,completado,Morazan
56058,6362,2025-03-19,,,Santa Ana
56059,4224,2025-05-15,Marketplace,Pendiente,La Libertad
56060,1853,2025-01-29,Marketplace,Completado,Ahuachapan
56061,1905,2025-05-09,Web,completado,San Vicente
56062,4534,2025-07-29,,Pendiente,
56063,13009,2025-09-04,Marketplace,Facturado,san salvador
56064,418,2025-11-05,CallCenter,completado,Cuscatlan
56065,3926,2025-11-04,WEB,completado,San Miguel
56066,1847,2025-12-20,WEB,Pendiente,La Libertad
56067,8979,2025-09-17,,Anulado,La Libertad
56068,12835,2025-01-26,,Completado,Morazan
56069,1608,2025-11-05,Web,Pendiente,San Miguel
56070,9737,2025-10-09,tienda,Pendiente,La Libertad
56071,4988,2025-06-16,CallCenter,Completado,San Salvador
56072,12828,2025-06-03,Tienda,Anulado,San Miguel
56073,6156,2025-02-06,,Anulado,santa ana
56074,4613,2025-08-08,,Facturado,La Union
56075,10801,2025-02-28,tienda,Cerrado,San Vicente
56076,10382,2025-07-10,tienda,Cerrado,SAN SALVADOR
56077,9431,2025-07-06,Tienda,Completado,Morazan
56078,12863,2025-11-07,Marketplace,Pendiente,Usulutan
56079,9754,2025-07-04,Tienda,Facturado,Ahuachapan
56080,12503,2025-05-14,Marketplace,Completado,Ahuachapan
56081,3959,2025-08-11,CallCenter,,Morazan
56082,4939,2025-03-26,WEB,Pendiente,La Paz
56083,7695,2025-09-27,WEB,Pendiente,Santa Ana
56084,3246,2025-01-24,WEB,Anulado,san salvador
56085,1990,2025-06-23,Tienda,Pendiente,Santa Ana
56086,12563,2025-12-01,,Facturado,santa ana
56087,5603,2025-07-26,,,Ahuachapan
56088,10973,2025-08-16,Tienda,Pendiente,La Union
56089,7026,2025-03-28,CallCenter,Cerrado,san salvador
56090,3305,2025-07-20,tienda,completado,
56091,2883,2025-05-06,Web,Completado,Ahuachapan
56092,9542,2025-10-04,,Completado,Morazan
56093,2662,2025-07-04,tienda,Facturado,Cuscatlan
56094,3360,2025-03-31,tienda,Anulado,Morazan
56095,6098,2025-09-17,Web,Completado,SAN SALVADOR
56096,3920,2025-12-21,Tienda,Anulado,San Vicente
56097,12958,2025-06-11,,Pendiente,santa ana
56098,11266,2025-01-27,CallCenter,Cerrado,La Libertad
56099,3637,2025-04-29,Tienda,,Morazan
56100,1321,2025-12-05,,Facturado,La Paz
56101,5975,2025-08-31,Web,Cerrado,San Vicente
56102,3370,2025-06-14,tienda,Anulado,Sonsonate
56103,3438,2025-07-26,CallCenter,Pendiente,La Union
56104,12199,2025-12-25,Web,Cerrado,La Union
56105,6245,2025-11-09,Web,Anulado,San Vicente
56106,3906,2025-06-03,Web,Cerrado,Cuscatlan
56107,12135,2025-12-30,Tienda,completado,La Union
56108,10006,2025-04-10,,Completado,santa ana
56109,11903,2025-12-27,Web,Pendiente,La Paz
56110,4042,2025-07-17,tienda,Completado,Ahuachapan
56111,9407,2025-11-12,Tienda,,San Salvador
56112,12675,2025-05-13,WEB,Cerrado,Sonsonate
56113,9795,2025-11-08,tienda,Facturado,Cuscatlan
56114,10244,2025-03-27,tienda,Cerrado,La Paz
56115,1994,2025-06-30,,completado,Morazan
56116,12962,2025-11-21,tienda,Facturado,san salvador
56117,2497,2025-08-24,tienda,Pendiente,La Paz
56118,9277,2025-03-25,Tienda,Anulado,santa ana
56119,11274,2025-10-25,Marketplace,completado,Cuscatlan
56120,3675,2025-11-16,Web,Pendiente,San Miguel
56121,1750,2025-10-07,CallCenter,,Chalatenango
56122,4317,2025-09-15,Tienda,completado,La Libertad
56123,9446,2025-10-16,Tienda,Cerrado,La Libertad
56124,12758,2025-07-29,Marketplace,Facturado,Ahuachapan
56125,2944,2025-02-12,tienda,Anulado,La Union
56126,4873,2025-09-29,WEB,Completado,Ahuachapan
56127,9414,2025-03-16,tienda,completado,SAN SALVADOR
56128,8935,2025-07-26,,,La Union
56129,5718,2025-06-29,WEB,,San Miguel
56130,1632,2025-12-14,WEB,Cerrado,San Salvador
56131,2188,2025-10-10,Marketplace,Completado,Santa Ana
56132,11168,2025-02-03,,Anulado,
56133,10075,2025-11-17,Marketplace,completado,Ahuachapan
56134,10132,2025-07-12,Web,,Cuscatlan
56135,8533,2025-06-06,tienda,completado,San Salvador
56136,3567,2025-10-07,tienda,Cerrado,Chalatenango
56137,2481,2025-03-09,CallCenter,Cerrado,san salvador
56138,6888,2025-09-24,tienda,Cerrado,Cuscatlan
56139,919,2025-12-29,WEB,Pendiente,
56140,12243,10/01/2025,Web,Cerrado,SAN SALVADOR
56141,11536,2025-01-14,Web,Anulado,La Paz
56142,10666,2025-08-13,Web,Facturado,San Salvador
56143,5488,2025-06-19,tienda,Completado,Sonsonate
56144,3039,2025-06-21,Marketplace,Cerrado,Cuscatlan
56145,3377,2025-12-02,,Anulado,
56146,4667,2025-03-14,WEB,completado,San Salvador
56147,9705,2025-02-07,WEB,,San Vicente
56148,696,2025-06-24,tienda,Pendiente,La Libertad
56149,8820,2025-01-05,,Anulado,Sonsonate
56150,3230,2025-08-10,tienda,,Chalatenango
56151,11739,2025-02-11,tienda,Pendiente,SAN SALVADOR
56152,12020,2025-07-06,CallCenter,,Santa Ana
56153,6496,2025-09-03,Web,Pendiente,Morazan
56154,10357,2025-01-02,WEB,,San Miguel
56155,6606,2025-02-07,Web,Pendiente,Cuscatlan
56156,7197,2025-02-09,Web,completado,La Paz
56157,10329,2025-07-01,Web,Facturado,San Miguel
56158,10051,2025-04-09,Marketplace,Completado,San Miguel
56159,11194,2025-01-21,Tienda,Anulado,San Vicente
56160,8884,2025-08-18,Marketplace,Anulado,San Salvador
56161,6557,2025-07-05,WEB,Cerrado,Sonsonate
56162,449,2025-07-09,Tienda,Completado,La Libertad
56163,9188,2025-12-28,tienda,Anulado,Sonsonate
56164,9494,2025-08-27,WEB,Cerrado,Ahuachapan
56165,4984,2025-06-25,,Completado,
56166,11969,2025-12-30,Web,Anulado,san salvador
56167,1474,2025-02-01,CallCenter,Facturado,San Salvador
56168,11892,2025-04-19,Web,Completado,Morazan
56169,6176,2025-01-15,Marketplace,Anulado,Chalatenango
56170,5682,2025-07-08,Web,Completado,La Union
56171,8586,2025-08-29,Marketplace,Anulado,san salvador
56172,4315,2025-03-16,Tienda,Facturado,san salvador
56173,12396,2025-09-17,CallCenter,Completado,Sonsonate
56174,13041,2025-09-21,Tienda,Facturado,Sonsonate
56175,4530,2025-11-03,WEB,completado,SAN SALVADOR
56176,5147,2025-01-08,Web,,SAN SALVADOR
56177,12147,2025-08-21,CallCenter,Pendiente,Chalatenango
56178,2627,2025-07-27,tienda,Cerrado,Usulutan
56179,4635,2025-06-21,CallCenter,Pendiente,San Salvador
56180,6013,2025-01-25,,,San Salvador
56181,8106,2025-10-29,CallCenter,Facturado,Ahuachapan
56182,7762,2025-01-29,CallCenter,,Chalatenango
56183,13294,2025-09-02,Tienda,Completado,La Union
56184,8360,2025-11-23,tienda,Pendiente,Morazan
56185,5953,2025-08-11,CallCenter,Pendiente,La Union
56186,5588,2025-10-29,Web,completado,Santa Ana
56187,13396,2025-05-09,Web,Cerrado,La Union
56188,6234,2025-01-23,Web,completado,La Union
56189,11343,2025-06-02,Web,Cerrado,San Salvador
56190,134,2025-10-24,tienda,,Sonsonate
56191,1888,2025-02-19,Marketplace,Facturado,San Miguel
56192,13223,2025-06-22,CallCenter,Anulado,La Paz
56193,10594,2025-08-31,Tienda,Cerrado,San Salvador
56194,11727,2025-09-05,,completado,Santa Ana
56195,5916,2025-08-05,WEB,Completado,San Vicente
56196,12172,2025-10-16,Marketplace,,san salvador
56197,7142,2025-09-06,tienda,Pendiente,Usulutan
56198,1529,2025-12-07,Web,Completado,San Salvador
56199,6177,2025-10-17,tienda,Cerrado,Usulutan
56200,9992,2025-07-23,,Cerrado,La Libertad
56201,9209,2025-10-28,,Pendiente,SAN SALVADOR
56202,10518,2025-07-05,tienda,Completado,
56203,3470,2025-08-27,Marketplace,Anulado,La Libertad
56204,4175,2025-11-08,Marketplace,Completado,San Vicente
56205,5037,2025-02-13,WEB,Cerrado,La Paz
56206,12871,2025-06-04,tienda,Completado,Ahuachapan
56207,1613,2025-10-23,,Cerrado,Cuscatlan
56208,6285,2025-02-27,Web,,Ahuachapan
56209,7201,2025-06-10,Marketplace,Pendiente,La Paz
56210,9954,2025-01-21,WEB,Facturado,La Union
56211,13303,2025-07-05,,Anulado,San Vicente
56212,12250,2025-04-09,tienda,completado,Sonsonate
56213,12694,2025-05-01,WEB,Pendiente,La Union
56214,8980,2025-11-29,CallCenter,Facturado,La Libertad
56215,11742,2025-10-11,WEB,Cerrado,San Vicente
56216,12162,2025-02-27,WEB,completado,Usulutan
56217,5813,2025-12-16,Tienda,,Ahuachapan
56218,1102,2025-08-31,Tienda,Anulado,Ahuachapan
56219,7354,2025-11-04,WEB,completado,san salvador
56220,12562,2025-01-27,tienda,Cerrado,Usulutan
56221,12872,2025-09-10,Tienda,,San Salvador
56222,8758,2025-03-20,CallCenter,Completado,San Salvador
56223,8327,2025-01-21,tienda,Completado,Usulutan
56224,4591,2025-06-19,Web,Anulado,san salvador
56225,7544,2025-06-15,Marketplace,Completado,Sonsonate
56226,3533,2025-06-05,WEB,Facturado,Cuscatlan
56227,9394,2025-12-09,tienda,Cerrado,Usulutan
56228,10182,2025-06-19,Marketplace,Pendiente,Chalatenango
56229,11575,2025-07-26,Marketplace,Facturado,san salvador
56230,13301,2025-04-11,tienda,completado,San Vicente
56231,6464,2025-11-03,Marketplace,Pendiente,Chalatenango
56232,5699,2025-11-22,WEB,completado,La Paz
56233,4874,2025-02-08,Marketplace,Facturado,Usulutan
56234,6645,2025-03-13,WEB,,Cuscatlan
56235,10386,2025-03-13,WEB,,San Salvador
56236,9876,2025-07-20,Tienda,Completado,
56237,12920,2025-09-30,tienda,Facturado,La Paz
56238,12813,2025-12-06,CallCenter,Cerrado,San Salvador
56239,4881,2025-01-27,tienda,Anulado,SAN SALVADOR
56240,5931,2025-06-27,Web,Completado,Usulutan
56241,12734,2025-12-15,Tienda,Facturado,San Vicente
56242,4868,2025-12-19,WEB,completado,San Miguel
56243,412,2025-11-09,,Anulado,La Union
56244,120,2025-05-10,Tienda,Cerrado,La Union
56245,6101,2025-04-03,tienda,Cerrado,Sonsonate
56246,8241,2025-05-19,Marketplace,Anulado,Chalatenango
56247,12819,2025-06-18,,Completado,SAN SALVADOR
56248,1364,2025-05-06,Tienda,Cerrado,Cuscatlan
56249,9248,2025-01-18,CallCenter,Pendiente,SAN SALVADOR
56250,3809,2025-11-25,Marketplace,,San Vicente
56251,5372,2025-06-14,CallCenter,Facturado,Sonsonate
56252,7494,2025-08-20,CallCenter,,La Paz
56253,5766,2025-05-14,Web,Cerrado,La Union
56254,11292,2025-11-26,Marketplace,completado,SAN SALVADOR
56255,10699,2025-09-23,Marketplace,Anulado,Morazan
56256,12725,2025-06-22,,Pendiente,San Salvador
56257,2988,2025-10-05,CallCenter,completado,SAN SALVADOR
56258,3888,2025-02-16,tienda,Cerrado,Cuscatlan
56259,8540,2025-12-05,Web,Anulado,santa ana
56260,1254,2025-10-19,WEB,Completado,La Paz
56261,9550,2025-08-23,tienda,Anulado,SAN SALVADOR
56262,10524,2025-05-31,,Completado,San Salvador
56263,8608,2025-09-02,Tienda,Facturado,La Union
56264,1316,2025-07-27,,Facturado,Chalatenango
56265,4708,2025-12-13,WEB,completado,Cuscatlan
56266,3886,2025-12-15,Marketplace,Anulado,santa ana
56267,401,2025-09-09,,,SAN SALVADOR
56268,12763,2025-07-03,tienda,Pendiente,Morazan
56269,9437,2025-12-07,CallCenter,Cerrado,La Libertad
56270,12888,2025-10-28,CallCenter,Facturado,La Paz
56271,10290,2025-09-02,Tienda,Facturado,san salvador
56272,2174,2025-01-24,WEB,Completado,Usulutan
56273,12338,2025-12-30,,Anulado,La Libertad
56274,4127,2025-12-06,WEB,Pendiente,La Libertad
56275,552,2025-06-04,tienda,Cerrado,Morazan
56276,1149,2025-10-27,WEB,Cerrado,Chalatenango
56277,25,2025-01-01,tienda,completado,Morazan
56278,651,2025-10-14,,,Morazan
56279,10615,2025-02-18,Web,,Ahuachapan
56280,8640,10/01/2025,tienda,Cerrado,La Libertad
56281,2776,2025-06-07,Marketplace,Facturado,Morazan
56282,2375,2025-10-14,WEB,Cerrado,SAN SALVADOR
56283,6290,ayer,Marketplace,Anulado,Cuscatlan
56284,1614,2025-10-22,WEB,Anulado,San Salvador
56285,2431,2025-05-24,,,San Miguel
56286,7253,2025-10-24,CallCenter,Facturado,San Miguel
PED56287,12265,2025-12-18,CallCenter,Completado,Cuscatlan
56288,685,2025-08-02,Marketplace,,SAN SALVADOR
56289,9614,2025-01-29,tienda,Pendiente,San Vicente
56290,6331,2025-03-21,Tienda,,La Union
56291,11639,2025-10-29,,Anulado,Chalatenango
56292,6932,2025-10-28,tienda,Cerrado,San Salvador
56293,4755,2025-08-10,CallCenter,,La Paz
56294,9733,2025-07-10,WEB,,San Vicente
56295,10853,2025-10-18,Tienda,Cerrado,La Libertad
56296,8583,2025-04-13,Marketplace,Cerrado,Chalatenango
56297,5645,2025-02-02,WEB,Cerrado,SAN SALVADOR
56298,3545,2025-01-09,tienda,Pendiente,Usulutan
56299,2628,2025-02-15,Marketplace,Pendiente,Morazan
56300,6572,2025-10-25,,Facturado,San Miguel
56301,3499,2025-12-02,,Facturado,Usulutan
56302,5730,2025-12-28,CallCenter,Facturado,San Miguel
56303,6573,2025-04-16,Web,Anulado,Cuscatlan
56304,5737,2025-11-08,Tienda,Cerrado,Cuscatlan
56305,13128,2025-07-23,,completado,san salvador
56306,6348,2025-05-24,,Pendiente,San Salvador
56307,11649,2025-08-22,Marketplace,Facturado,La Paz
56308,12579,2025-12-18,Web,,san salvador
56309,5240,2025-11-13,CallCenter,Completado,santa ana
56310,8854,2025-08-24,Tienda,,Cuscatlan
56311,3229,2025-11-07,WEB,Facturado,San Vicente
56312,12800,2025-09-03,WEB,,La Union
56313,4968,2025-09-16,Tienda,Cerrado,La Paz
56314,7121,2025-02-03,Web,Cerrado,
56315,6830,2025-10-24,Marketplace,Anulado,Sonsonate
56316,11290,2025-11-24,Web,,SAN SALVADOR
56317,4695,2025-11-27,CallCenter,Cerrado,Ahuachapan
56318,12599,2025-08-22,,Facturado,San Miguel
56319,8705,2025-10-10,Web,Pendiente,
56320,13381,2025-01-18,,Facturado,Sonsonate
56321,11014,2025-11-09,tienda,Pendiente,San Miguel
56322,8929,2025-04-21,tienda,Cerrado,San Miguel
56323,6697,2025-01-28,tienda,Completado,santa ana
56324,2302,2025-01-05,Web,Cerrado,San Vicente
56325,10852,2025-09-07,Tienda,completado,San Vicente
56326,11806,2025-07-09,Marketplace,Anulado,Ahuachapan
56327,4860,2025-08-14,Marketplace,Anulado,La Union
56328,9610,2025-04-19,Web,completado,Ahuachapan
56329,7969,2025-04-19,,Facturado,La Paz
56330,878,2025-08-09,,Facturado,La Paz
56331,12484,2025-08-05,WEB,Completado,
56332,1868,2025-02-19,WEB,Anulado,Cuscatlan
56333,10159,2025-12-02,CallCenter,completado,Cuscatlan
56334,144,2025-10-25,tienda,completado,san salvador
56335,885,2025-12-08,Tienda,,Chalatenango
56336,862,2025-11-13,Web,completado,
56337,5574,2025-01-05,Tienda,Pendiente,San Vicente
56338,3108,2025-10-03,Web,Facturado,San Vicente
56339,1572,2025-10-25,Web,Completado,San Vicente
56340,6133,2025-02-26,Web,completado,
56341,1526,2025-04-12,CallCenter,Pendiente,SAN SALVADOR
56342,1958,2025-09-05,Web,Completado,
56343,11025,2025-04-30,WEB,Facturado,SAN SALVADOR
56344,2508,2025-01-13,WEB,Cerrado,santa ana
56345,88,2025-09-09,CallCenter,Completado,San Vicente
56346,6108,2025-08-21,tienda,completado,San Salvador
56347,13178,2025-09-06,,Cerrado,San Vicente
56348,9887,2025-08-06,CallCenter,Completado,Ahuachapan
56349,2144,2025-02-03,tienda,Facturado,Chalatenango
56350,8621,2025-01-05,CallCenter,Anulado,La Paz
56351,8614,2025-06-22,,Anulado,Morazan
56352,2978,2025-04-16,Web,,San Miguel
56353,10757,2025-07-31,Marketplace,Completado,San Miguel
56354,11431,2025-02-21,tienda,Cerrado,Chalatenango
56355,9439,2025-12-26,Web,Cerrado,Ahuachapan
56356,1711,2025-05-22,Marketplace,,Santa Ana
56357,11053,2025-06-23,,completado,Ahuachapan
56358,8508,2025-02-01,,completado,La Paz
56359,12353,2025-12-25,WEB,Facturado,San Vicente
56360,6124,2025-06-06,CallCenter,Anulado,
56361,12579,2025-09-25,CallCenter,Anulado,San Salvador
56362,1763,2025-04-03,CallCenter,completado,Ahuachapan
56363,12054,2025-05-13,WEB,Pendiente,San Salvador
56364,3580,2025-01-03,Tienda,,La Paz
56365,616,2025-01-22,Web,completado,San Salvador
56366,11478,2025-03-29,CallCenter,Facturado,Ahuachapan
56367,11305,2025-03-05,Marketplace,Anulado,san salvador
56368,1996,2025-01-07,Tienda,Pendiente,san salvador
56369,3130,2025-04-19,Marketplace,Anulado,
56370,4885,2025-10-08,WEB,Completado,La Paz
56371,3847,2025-03-29,Tienda,,Usulutan
56372,11588,2025-11-25,Web,,Usulutan
56373,7598,2025-12-14,WEB,Anulado,Cuscatlan
56374,1835,2025-05-30,CallCenter,Completado,San Vicente
56375,11040,2025-03-20,WEB,,San Vicente
56376,11440,2025-09-07,Web,,La Libertad
56377,1338,2025-12-11,,Anulado,La Libertad
56378,11420,2025-05-14,WEB,Cerrado,San Vicente
56379,1096,2025-01-31,WEB,completado,Ahuachapan
56380,11845,2025-07-08,Web,Facturado,Morazan
56381,8450,2025-08-06,CallCenter,Cerrado,Ahuachapan
56382,10979,2025-03-11,,Pendiente,SAN SALVADOR
56383,12824,2025-04-01,tienda,,san salvador
56384,8641,2025-03-29,tienda,Completado,San Miguel
56385,6107,2025-05-17,Tienda,,Usulutan
56386,5583,2025-04-13,tienda,Cerrado,San Salvador
56387,11491,2025-10-25,Tienda,Anulado,Cuscatlan
56388,2760,2025-05-18,CallCenter,completado,san salvador
56389,12875,2025-09-20,tienda,Facturado,La Paz
56390,13301,2025-09-25,Marketplace,Cerrado,San Salvador
56391,5806,2025-09-21,,Completado,san salvador
56392,4240,2025-12-28,Tienda,Facturado,San Miguel
56393,9534,2025-11-25,Tienda,,SAN SALVADOR
56394,1701,2025-06-24,CallCenter,,La Libertad
56395,11814,2025-07-10,Marketplace,Cerrado,La Union
56396,8980,2025-06-17,WEB,Completado,Sonsonate
56397,10649,2025-01-14,CallCenter,Pendiente,Ahuachapan
56398,4129,2025-01-28,Web,,San Vicente
56399,3910,2025-04-28,Marketplace,completado,Chalatenango
56400,8633,2025-10-03,Marketplace,Completado,Usulutan
56401,11622,2025-12-20,Marketplace,,Ahuachapan
56402,7464,2025-09-27,Web,completado,Cuscatlan
56403,8394,2025-08-10,CallCenter,Cerrado,La Libertad
56404,2848,2025-09-08,Marketplace,Cerrado,Sonsonate
56405,cliente_x,2025-06-19,Marketplace,Facturado,san salvador
56406,771,2025-09-29,tienda,Facturado,san salvador
56407,7308,2025-02-24,CallCenter,Anulado,San Vicente
56408,11044,2025-05-13,WEB,Completado,santa ana
56409,9100,2025-01-04,,completado,La Union
56410,10706,2025-11-04,Tienda,,Sonsonate
56411,3457,2025-12-09,tienda,Cerrado,Cuscatlan
56412,2477,2025-05-26,Marketplace,Pendiente,San Salvador
56413,391,2025-05-07,tienda,Anulado,Santa Ana
56414,1710,2025-11-21,Tienda,Cerrado,Cuscatlan
56415,4108,2025-10-03,Tienda,Facturado,Chalatenango
56416,359,2025-09-26,Web,Facturado,La Union
56417,11312,2025-10-07,CallCenter,Anulado,san salvador
56418,10153,2025-05-21,tienda,Completado,Sonsonate
56419,1427,2025-05-28,Web,Cerrado,La Union
56420,1631,10/01/2025,tienda,completado,San Miguel
56421,12256,2025-03-12,Web,Pendiente,La Libertad
56422,10462,2025-10-13,CallCenter,Anulado,Morazan
56423,3134,2025-06-30,tienda,Cerrado,La Libertad
56424,8530,2025-06-24,Marketplace,Cerrado,La Libertad
56425,8535,2025-07-06,WEB,completado,Santa Ana
56426,8863,2025-04-11,CallCenter,Anulado,Morazan
56427,7113,2025-08-12,,,La Paz
56428,7749,2025-06-18,Marketplace,completado,San Vicente
56429,7231,2025-02-19,tienda,,Ahuachapan
56430,6064,2025-12-28,,Cerrado,Ahuachapan
56431,1986,2025-11-11,Tienda,Completado,San Salvador
56432,12000,2025-04-18,WEB,Completado,Chalatenango
56433,4317,2025-03-26,Marketplace,Anulado,san salvador
56434,9105,2025-02-02,Marketplace,Cerrado,La Paz
56435,6457,2025-01-30,Tienda,Anulado,Cuscatlan
56436,11963,2025-04-26,Marketplace,Anulado,Usulutan
56437,10739,2025-03-18,,Facturado,Chalatenango
56438,4041,2025-08-13,,,Sonsonate
56439,2679,2025-01-18,Web,Completado,Sonsonate
56440,7163,2025-06-01,Tienda,Facturado,Cuscatlan
56441,938,2025-11-13,WEB,Cerrado,Santa Ana
56442,5818,2025-09-29,Marketplace,,San Vicente
56443,12437,2025-08-15,WEB,Facturado,San Vicente
56444,10417,2025-07-24,tienda,Facturado,San Salvador
56445,5111,2025-04-09,Web,,Chalatenango
