id_cliente,nombre,ciudad,pais,segmento,fecha_registro
9483,Cliente 09483,Sonsonate,SV,,2025-03-09
9484,Cliente 09484,San Miguel,sv,PyME,2025-11-01
9485,Cliente 09485,San Miguel,ELS,PyME,2025-03-05
9486,Cliente 09486,,ELS,,2025-10-11
9487,Cliente 09487,Usulutan,SV,Hogar,2025-09-17
9488,Cliente 09488,San Salvador,NI,,2025-01-18
9489,Cliente 09489,Chalatenango,HN,,2025-03-13
9490,Cliente 09490,La Libertad,ELS,PyME,2025-12-01
9491,Cliente 09491,Usulutan,GT,Hogar,2025-02-20
9492,Cliente 09492,Morazan,HN,Constructor,ayer
9493,Cliente 09493,Santa Ana,NI,,2025-12-02
9494,Cliente 09494,san salvador,SV,,2025-08-01
9495,Cliente 09495,,NI,Mayorista,2025-01-02
9496,Cliente 09496,La Union,NI,PyME,2025-08-02
9497,Cliente 09497,Usulutan,NI,Constructor,2025-11-12
9498,Cliente 09498,Morazan,NI,Hogar,2025-11-07
9499,Cliente 09499,san salvador,NI,Constructor,2025-02-11
9500,Cliente 09500,La Paz,GT,,2025-11-23
9501,Cliente 09501,La Paz,sv,Mayorista,2025-06-08
9502,Cliente 09502,La Union,GT,,2025-12-05
9503,Cliente 09503,San Miguel,SV,Mayorista,2025-11-12
9504,Cliente 09504,,sv,PyME,2025-02-04
9505,Cliente 09505,Morazan,SV,PyME,2025-02-23
9506,Cliente 09506,san salvador,HN,PyME,2025-01-14
9507,Cliente 09507,san salvador,NI,,2025-03-18
9508,Cliente 09508,santa ana,GT,Mayorista,2025-10-20
9509,Cliente 09509,Chalatenango,ELS,,2025-02-18
9510,Cliente 09510,La Paz,HN,,2025-06-16
9511,Cliente 09511,san salvador,HN,Constructor,2025-09-07
C9512,Cliente 09512,Sonsonate,GT,Mayorista,2025-02-03
9513,Cliente 09513,,SV,Hogar,2025-05-26
9514,Cliente 09514,San Miguel,ELS,PyME,2025-11-09
9515,Cliente 09515,Santa Ana,NI,PyME,2025-04-07
9516,Cliente 09516,San Miguel,ELS,Constructor,2025-05-23
9517,Cliente 09517,SAN SALVADOR,HN,,2025-05-22
9518,Cliente 09518,Chalatenango,NI,Mayorista,2025-09-04
9519,,Sonsonate,SV,PyME,2025-01-14
9520,Cliente 09520,Chalatenango,GT,Hogar,2025-12-24
9521,Cliente 09521,Morazan,ELS,Hogar,2025-03-11
9522,Cliente 09522,,SV,Hogar,2025-04-01
9523,Cliente 09523,La Paz,HN,Hogar,2025-05-04
9524,Cliente 09524,Sonsonate,sv,Constructor,2025-02-14
9525,Cliente 09525,san salvador,HN,Hogar,2025-09-26
9526,Cliente 09526,San Vicente,SV,,2025-05-03
9527,Cliente 09527,Chalatenango,sv,,2025-10-18
9528,Cliente 09528,santa ana,GT,,2025-09-27
9529,Cliente 09529,Morazan,GT,Mayorista,2025-04-03
9530,Cliente 09530,San Miguel,ELS,PyME,2025-06-10
9531,Cliente 09531,,sv,Mayorista,2025-07-05
9532,Cliente 09532,Morazan,NI,Hogar,2025-11-27
9533,Cliente 09533,La Union,NI,,2025-10-12
9534,Cliente 09534,San Miguel,SV,,2025-08-27
9535,Cliente 09535,san salvador,SV,,2025-07-01
9536,Cliente 09536,Sonsonate,NI,PyME,2025-11-28
9537,Cliente 09537,Santa Ana,SV,,2025-10-24
9538,Cliente 09538,Usulutan,sv,Mayorista,2025-08-14
9539,Cliente 09539,Chalatenango,sv,,2025-02-08
9540,Cliente 09540,,NI,Hogar,2025-03-08
9540,Cliente 09540,,NI,Hogar,2025-03-08
9541,Cliente 09541,Morazan,ELS,Mayorista,2025-06-05
9542,Cliente 09542,San Vicente,ELS,PyME,2025-05-19
9543,Cliente 09543,Usulutan,sv,Mayorista,2025-04-13
9544,Cliente 09544,Ahuachapan,ELS,,2025-11-26
9545,Cliente 09545,Cuscatlan,SV,,2025-01-06
9546,Cliente 09546,Morazan,sv,Mayorista,2025-07-19
9547,Cliente 09547,Sonsonate,HN,Mayorista,2025-06-20
9548,Cliente 09548,Ahuachapan,sv,Hogar,2025-10-11
9549,Cliente 09549,,GT,PyME,2025-08-14
9550,Cliente 09550,Usulutan,NI,Mayorista,2025-09-01
9551,Cliente 09551,Usulutan,NI,PyME,2025-08-23
9552,Cliente 09552,Santa Ana,sv,Constructor,2025-06-16
C9553,Cliente 09553,Morazan,HN,,2025-12-06
9554,Cliente 09554,La Paz,HN,Mayorista,2025-11-20
9555,Cliente 09555,La Union,HN,Hogar,2025-08-18
9556,Cliente 09556,SAN SALVADOR,HN,,2025-08-24
9557,Cliente 09557,Cuscatlan,HN,PyME,2025-11-17
9558,Cliente 09558,,SV,,2025-01-16
9559,Cliente 09559,san salvador,ELS,Mayorista,2025-10-18
9560,Cliente 09560,San Miguel,SV,,2025-04-07
9561,Cliente 09561,La Libertad,sv,,2025-02-26
9562,Cliente 09562,SAN SALVADOR,sv,Constructor,2025-03-17
9563,Cliente 09563,Morazan,HN,PyME,2025-02-08
9564,Cliente 09564,Sonsonate,HN,Hogar,2025-10-19
9565,Cliente 09565,La Paz,NI,PyME,2025-10-12
9566,Cliente 09566,San Miguel,SV,Hogar,2025-08-08
9567,Cliente 09567,,SV,Constructor,2025-07-15
9568,Cliente 09568,Usulutan,HN,PyME,2025-11-06
9569,Cliente 09569,Santa Ana,NI,Mayorista,2025-08-09
9570,Cliente 09570,SAN SALVADOR,ELS,,2025-05-10
9571,Cliente 09571,San Salvador,GT,Constructor,2025-09-06
9572,Cliente 09572,Usulutan,GT,,2025-11-09
9573,Cliente 09573,SAN SALVADOR,SV,Constructor,2025-05-17
9574,Cliente 09574,La Union,ELS,Mayorista,2025-04-18
9575,Cliente 09575,Sonsonate,NI,PyME,2025-02-24
9576,,,SV,Mayorista,2025-09-01
9577,Cliente 09577,San Miguel,ELS,Constructor,2025-02-27
9578,Cliente 09578,La Paz,SV,Hogar,2025-03-07
9579,Cliente 09579,San Salvador,HN,PyME,2025-10-11
9580,Cliente 09580,Cuscatlan,SV,PyME,2025-10-09
9581,Cliente 09581,Santa Ana,ELS,PyME,2025-04-02
9582,Cliente 09582,santa ana,GT,Mayorista,2025-07-13
9583,Cliente 09583,San Vicente,sv,Mayorista,2025-06-05
9584,Cliente 09584,La Libertad,NI,Constructor,2025-06-06
9585,Cliente 09585,,NI,Hogar,2025-10-11
9586,Cliente 09586,San Vicente,ELS,Hogar,2025-11-21
9587,Cliente 09587,Ahuachapan,GT,Hogar,2025-06-08
9588,Cliente 09588,San Miguel,sv,Constructor,2025-02-20
9589,Cliente 09589,Sonsonate,SV,PyME,2025-11-23
9590,Cliente 09590,Chalatenango,HN,,2025-12-26
9591,Cliente 09591,San Salvador,GT,Hogar,2025-03-04
9592,Cliente 09592,Santa Ana,HN,PyME,2025-11-12
9593,Cliente 09593,Sonsonate,ELS,Hogar,2025-01-05
C9594,Cliente 09594,,ELS,PyME,2025-06-11
9595,Cliente 09595,san salvador,SV,Constructor,2025-05-22
9596,Cliente 09596,Morazan,GT,PyME,2025-05-20
9597,Cliente 09597,San Vicente,HN,,2025-09-04
9598,Cliente 09598,Ahuachapan,NI,Constructor,2025-05-16
9599,Cliente 09599,Ahuachapan,NI,PyME,2025-11-17
9600,Cliente 09600,Cuscatlan,HN,Mayorista,2025-09-01
9601,Cliente 09601,La Libertad,HN,PyME,2025-05-05
9602,Cliente 09602,Cuscatlan,GT,Constructor,2025-08-02
9603,Cliente 09603,,NI,Constructor,2025-11-14
9604,Cliente 09604,San Salvador,SV,Mayorista,2025-06-04
9605,Cliente 09605,Usulutan,HN,Mayorista,ayer
9606,Cliente 09606,Chalatenango,NI,Hogar,2025-04-21
9607,Cliente 09607,Chalatenango,HN,PyME,2025-05-07
9608,Cliente 09608,San Vicente,sv,Hogar,2025-07-23
9609,Cliente 09609,santa ana,SV,Mayorista,2025-05-26
9610,Cliente 09610,San Salvador,ELS,Hogar,2025-11-23
9611,Cliente 09611,San Miguel,HN,,2025-09-26
9612,Cliente 09612,,HN,Hogar,2025-11-16
9613,Cliente 09613,Santa Ana,sv,,2025-06-22
9614,Cliente 09614,santa ana,GT,,2025-07-02
9615,Cliente 09615,Ahuachapan,GT,Mayorista,2025-04-19
9616,Cliente 09616,Usulutan,GT,,2025-07-21
9617,Cliente 09617,Ahuachapan,ELS,Constructor,2025-07-14
9618,Cliente 09618,La Libertad,ELS,Hogar,2025-12-18
9619,Cliente 09619,San Miguel,ELS,Mayorista,2025-09-09
9620,Cliente 09620,Santa Ana,ELS,Mayorista,2025-04-13
9621,Cliente 09621,,HN,Hogar,2025-08-22
9622,Cliente 09622,Usulutan,GT,Constructor,2025-05-19
9623,Cliente 09623,Santa Ana,NI,,2025-09-27
9624,Cliente 09624,Cuscatlan,GT,Constructor,2025-06-11
9625,Cliente 09625,Ahuachapan,sv,,2025-09-01
9626,Cliente 09626,Chalatenango,ELS,Constructor,2025-07-19
9627,Cliente 09627,Morazan,SV,Constructor,2025-05-16
9628,Cliente 09628,Santa Ana,sv,Mayorista,2025-08-24
9629,Cliente 09629,San Vicente,SV,Constructor,2025-09-14
9630,Cliente 09630,,ELS,,2025-10-23
9631,Cliente 09631,San Vicente,SV,PyME,2025-01-01
9632,Cliente 09632,Ahuachapan,NI,Mayorista,2025-09-04
9633,,santa ana,GT,Mayorista,2025-06-25
9634,Cliente 09634,Ahuachapan,ELS,Mayorista,2025-06-23
C9635,Cliente 09635,San Salvador,GT,Hogar,2025-08-14
9636,Cliente 09636,Usulutan,HN,Hogar,2025-09-19
9637,Cliente 09637,santa ana,ELS,Constructor,2025-05-08
9638,Cliente 09638,La Libertad,GT,Hogar,2025-09-16
9639,Cliente 09639,,NI,Constructor,2025-05-17
9640,Cliente 09640,Sonsonate,GT,,2025-06-22
9641,Cliente 09641,Cuscatlan,NI,PyME,2025-12-18
9642,Cliente 09642,Usulutan,ELS,Constructor,2025-12-05
9643,Cliente 09643,Ahuachapan,ELS,PyME,2025-12-15
9644,Cliente 09644,San Vicente,HN,Hogar,2025-08-09
9645,Cliente 09645,Ahuachapan,HN,Hogar,2025-01-10
9646,Cliente 09646,SAN SALVADOR,NI,PyME,2025-01-11
9647,Cliente 09647,san salvador,NI,PyME,2025-02-13
9648,Cliente 09648,,NI,Mayorista,2025-09-05
9649,Cliente 09649,Ahuachapan,SV,Mayorista,2025-09-03
9650,Cliente 09650,Sonsonate,ELS,Constructor,2025-04-01
9651,Cliente 09651,san salvador,NI,,2025-02-03
9652,Cliente 09652,Morazan,sv,,2025-11-23
9653,Cliente 09653,Sonsonate,sv,PyME,2025-07-05
9654,Cliente 09654,santa ana,ELS,,2025-02-14
9655,Cliente 09655,Ahuachapan,NI,Mayorista,2025-02-12
9656,Cliente 09656,Ahuachapan,NI,Constructor,2025-09-24
9657,Cliente 09657,,GT,Mayorista,2025-04-08
9658,Cliente 09658,Ahuachapan,SV,Mayorista,2025-02-19
9659,Cliente 09659,La Paz,GT,,2025-11-14
9660,Cliente 09660,San Miguel,NI,Constructor,2025-02-27
9661,Cliente 09661,Cuscatlan,GT,Mayorista,2025-11-03
9662,Cliente 09662,Chalatenango,ELS,PyME,2025-11-16
9663,Cliente 09663,SAN SALVADOR,SV,Hogar,2025-12-02
9664,Cliente 09664,santa ana,ELS,Hogar,2025-12-24
9665,Cliente 09665,Chalatenango,SV,,2025-03-24
9666,Cliente 09666,,ELS,Constructor,2025-07-20
9667,Cliente 09667,Ahuachapan,NI,Constructor,2025-12-04
9668,Cliente 09668,La Union,HN,Hogar,2025-09-14
9669,Cliente 09669,Morazan,GT,Constructor,2025-10-03
9670,Cliente 09670,San Miguel,NI,Constructor,2025-08-19
9671,Cliente 09671,Ahuachapan,sv,Constructor,2025-05-08
9672,Cliente 09672,Ahuachapan,HN,PyME,2025-10-03
9673,Cliente 09673,Morazan,GT,Mayorista,2025-02-01
9674,Cliente 09674,La Paz,SV,PyME,2025-01-23
9675,Cliente 09675,,SV,,2025-01-24
C9676,Cliente 09676,La Paz,NI,PyME,2025-08-27
9677,Cliente 09677,Santa Ana,SV,Mayorista,2025-04-11
9678,Cliente 09678,La Paz,ELS,Constructor,2025-05-23
9679,Cliente 09679,San Salvador,sv,PyME,2025-12-19
9680,Cliente 09680,SAN SALVADOR,HN,Constructor,2025-04-06
9681,Cliente 09681,Santa Ana,HN,Mayorista,2025-09-27
9682,Cliente 09682,La Paz,ELS,Mayorista,2025-07-04
9683,Cliente 09683,La Union,NI,PyME,2025-07-23
9684,Cliente 09684,,SV,Mayorista,2025-12-04
9685,Cliente 09685,Usulutan,NI,Hogar,2025-09-08
9686,Cliente 09686,Ahuachapan,HN,PyME,2025-12-08
9687,Cliente 09687,Chalatenango,sv,Hogar,2025-12-26
9688,Cliente 09688,Usulutan,sv,Mayorista,2025-12-16
9689,Cliente 09689,san salvador,SV,PyME,2025-08-26
9690,,Morazan,GT,Mayorista,2025-02-19
9691,Cliente 09691,Morazan,ELS,PyME,2025-01-26
9692,Cliente 09692,SAN SALVADOR,sv,Mayorista,2025-09-13
9693,Cliente 09693,,sv,Hogar,2025-04-19
9694,Cliente 09694,Santa Ana,NI,Hogar,2025-07-18
9695,Cliente 09695,Santa Ana,NI,Mayorista,2025-07-19
9696,Cliente 09696,Ahuachapan,GT,Constructor,2025-07-11
9697,Cliente 09697,san salvador,NI,Constructor,2025-08-07
9698,Cliente 09698,Usulutan,SV,Hogar,2025-08-06
9699,Cliente 09699,Chalatenango,sv,Hogar,2025-01-11
9700,Cliente 09700,Sonsonate,HN,Constructor,2025-01-02
9701,Cliente 09701,Sonsonate,GT,,2025-01-19
9702,Cliente 09702,,GT,Mayorista,2025-05-18
9703,Cliente 09703,Santa Ana,GT,Constructor,2025-10-27
9704,Cliente 09704,San Miguel,SV,,2025-02-08
9705,Cliente 09705,La Libertad,GT,PyME,2025-08-23
9706,Cliente 09706,La Paz,NI,Hogar,2025-02-12
9707,Cliente 09707,san salvador,NI,Hogar,2025-04-24
9708,Cliente 09708,La Union,GT,,2025-02-19
9709,Cliente 09709,Santa Ana,HN,PyME,2025-10-24
9710,Cliente 09710,San Miguel,ELS,Mayorista,2025-06-01
9711,Cliente 09711,,SV,Mayorista,2025-09-12
9712,Cliente 09712,Sonsonate,NI,PyME,2025-08-20
9713,Cliente 09713,San Salvador,SV,PyME,2025-11-06
9714,Cliente 09714,San Salvador,ELS,Constructor,2025-09-14
9715,Cliente 09715,Sonsonate,NI,Constructor,2025-10-11
9716,Cliente 09716,San Miguel,SV,Constructor,2025-06-09
C9717,Cliente 09717,Ahuachapan,sv,,2025-12-26
9718,Cliente 09718,san salvador,SV,Constructor,ayer
9719,Cliente 09719,Sonsonate,ELS,PyME,2025-10-28
9720,Cliente 09720,,ELS,PyME,2025-02-27
9720,Cliente 09720,,ELS,PyME,2025-02-27
9721,Cliente 09721,Cuscatlan,ELS,Constructor,2025-09-10
9722,Cliente 09722,Usulutan,NI,Constructor,2025-09-01
9723,Cliente 09723,Santa Ana,sv,PyME,2025-07-20
9724,Cliente 09724,SAN SALVADOR,SV,Constructor,2025-05-16
9725,Cliente 09725,Sonsonate,sv,Mayorista,2025-11-20
9726,Cliente 09726,La Union,NI,Hogar,2025-06-27
9727,Cliente 09727,Chalatenango,HN,Constructor,2025-08-11
9728,Cliente 09728,Usulutan,sv,Hogar,2025-03-19
9729,Cliente 09729,,NI,,2025-02-26
9730,Cliente 09730,Sonsonate,HN,PyME,2025-09-03
9731,Cliente 09731,Santa Ana,ELS,PyME,2025-03-20
9732,Cliente 09732,Chalatenango,NI,Constructor,2025-04-20
9733,Cliente 09733,Cuscatlan,HN,PyME,2025-10-04
9734,Cliente 09734,Usulutan,ELS,Constructor,2025-08-09
9735,Cliente 09735,santa ana,NI,,2025-05-01
9736,Cliente 09736,La Libertad,HN,Hogar,2025-07-20
9737,Cliente 09737,La Union,NI,,2025-01-21
9738,Cliente 09738,,HN,Hogar,2025-02-05
9739,Cliente 09739,San Vicente,NI,,2025-01-27
9740,Cliente 09740,La Union,GT,Mayorista,2025-07-04
9741,Cliente 09741,Morazan,HN,PyME,2025-05-09
9742,Cliente 09742,Usulutan,SV,Constructor,2025-06-08
9743,Cliente 09743,SAN SALVADOR,HN,Hogar,2025-01-13
9744,Cliente 09744,La Libertad,HN,PyME,2025-12-10
9745,Cliente 09745,santa ana,HN,PyME,2025-01-26
9746,Cliente 09746,La Libertad,ELS,Hogar,2025-11-16
9747,,,SV,,2025-02-27
9748,Cliente 09748,La Union,NI,Mayorista,2025-04-21
9749,Cliente 09749,Santa Ana,sv,Constructor,2025-08-06
9750,Cliente 09750,SAN SALVADOR,GT,Constructor,2025-05-03
9751,Cliente 09751,San Salvador,HN,,2025-11-09
9752,Cliente 09752,Morazan,NI,PyME,2025-07-08
9753,Cliente 09753,La Union,ELS,Hogar,2025-07-02
9754,Cliente 09754,Usulutan,GT,Hogar,2025-07-05
9755,Cliente 09755,La Libertad,HN,Mayorista,2025-08-02
9756,Cliente 09756,,ELS,,2025-12-04
9757,Cliente 09757,Sonsonate,sv,,2025-04-16
C9758,Cliente 09758,San Vicente,SV,Hogar,2025-07-15
9759,Cliente 09759,Morazan,sv,Hogar,2025-07-12
9760,Cliente 09760,Usulutan,SV,Constructor,2025-02-15
9761,Cliente 09761,Santa Ana,SV,Constructor,2025-12-02
9762,Cliente 09762,Santa Ana,SV,Hogar,2025-01-14
9763,Cliente 09763,Usulutan,GT,Hogar,2025-04-25
9764,Cliente 09764,Chalatenango,GT,Mayorista,2025-06-04
9765,Cliente 09765,,sv,,2025-04-10
9766,Cliente 09766,san salvador,SV,Constructor,2025-05-14
9767,Cliente 09767,San Salvador,HN,Constructor,2025-04-26
9768,Cliente 09768,san salvador,ELS,,2025-03-24
9769,Cliente 09769,san salvador,HN,,2025-08-28
9770,Cliente 09770,Morazan,SV,,2025-06-21
9771,Cliente 09771,San Salvador,ELS,Mayorista,2025-04-03
9772,Cliente 09772,San Salvador,ELS,PyME,2025-09-02
9773,Cliente 09773,San Salvador,GT,Hogar,2025-04-25
9774,Cliente 09774,,HN,Constructor,2025-07-01
9775,Cliente 09775,San Vicente,SV,Hogar,2025-10-17
9776,Cliente 09776,San Vicente,GT,Constructor,2025-01-21
9777,Cliente 09777,SAN SALVADOR,sv,Constructor,2025-11-20
9778,Cliente 09778,San Vicente,SV,PyME,2025-09-19
9779,Cliente 09779,La Libertad,HN,Hogar,2025-02-03
9780,Cliente 09780,san salvador,ELS,Hogar,2025-08-07
9781,Cliente 09781,La Libertad,ELS,PyME,2025-04-10
9782,Cliente 09782,Morazan,SV,Constructor,2025-06-03
9783,Cliente 09783,,HN,PyME,2025-04-19
9784,Cliente 09784,SAN SALVADOR,NI,Mayorista,2025-01-06
9785,Cliente 09785,san salvador,sv,Mayorista,2025-01-16
9786,Cliente 09786,Ahuachapan,sv,Mayorista,2025-03-16
9787,Cliente 09787,Santa Ana,GT,,2025-09-23
9788,Cliente 09788,Chalatenango,SV,Hogar,2025-08-03
9789,Cliente 09789,Santa Ana,ELS,Mayorista,2025-10-07
9790,Cliente 09790,Santa Ana,NI,PyME,2025-06-05
9791,Cliente 09791,Ahuachapan,SV,PyME,2025-09-13
9792,Cliente 09792,,sv,,2025-03-24
9793,Cliente 09793,san salvador,NI,Hogar,2025-11-10
9794,Cliente 09794,SAN SALVADOR,HN,Hogar,2025-12-24
9795,Cliente 09795,santa ana,sv,Hogar,2025-02-01
9796,Cliente 09796,San Vicente,HN,Mayorista,2025-01-19
9797,Cliente 09797,San Salvador,SV,Constructor,2025-09-11
9798,Cliente 09798,santa ana,HN,,2025-12-21
C9799,Cliente 09799,san salvador,NI,,2025-02-17
9800,Cliente 09800,San Salvador,HN,Hogar,2025-05-05
9801,Cliente 09801,,GT,,2025-06-07
9802,Cliente 09802,San Miguel,sv,Hogar,2025-05-22
9803,Cliente 09803,San Vicente,ELS,Hogar,2025-07-07
9804,,San Vicente,ELS,PyME,2025-06-07
9805,Cliente 09805,La Union,NI,PyME,2025-12-21
9806,Cliente 09806,Chalatenango,sv,Constructor,2025-04-23
9807,Cliente 09807,Cuscatlan,NI,PyME,2025-05-05
9808,Cliente 09808,Cuscatlan,SV,PyME,2025-06-08
9809,Cliente 09809,Usulutan,sv,Hogar,2025-03-07
9810,Cliente 09810,,ELS,PyME,2025-03-16
9811,Cliente 09811,Santa Ana,HN,PyME,2025-06-13
9812,Cliente 09812,SAN SALVADOR,ELS,Hogar,2025-06-21
9813,Cliente 09813,Ahuachapan,HN,Mayorista,2025-02-19
9814,Cliente 09814,Cuscatlan,sv,Constructor,2025-01-07
9815,Cliente 09815,Usulutan,HN,PyME,2025-03-10
9816,Cliente 09816,Sonsonate,NI,Mayorista,2025-11-15
9817,Cliente 09817,san salvador,sv,PyME,2025-04-24
9818,Cliente 09818,SAN SALVADOR,ELS,PyME,2025-09-04
9819,Cliente 09819,,GT,PyME,2025-10-11
9820,Cliente 09820,San Vicente,SV,PyME,2025-01-09
9821,Cliente 09821,San Miguel,sv,PyME,2025-10-08
9822,Cliente 09822,La Libertad,SV,Mayorista,2025-10-15
9823,Cliente 09823,SAN SALVADOR,NI,Mayorista,2025-04-22
9824,Cliente 09824,Santa Ana,ELS,,2025-11-04
9825,Cliente 09825,Morazan,sv,PyME,2025-11-15
9826,Cliente 09826,SAN SALVADOR,GT,PyME,2025-09-17
9827,Cliente 09827,San Vicente,ELS,PyME,2025-06-01
9828,Cliente 09828,,sv,PyME,2025-08-26
9829,Cliente 09829,San Vicente,sv,PyME,2025-08-27
9830,Cliente 09830,Ahuachapan,ELS,Hogar,2025-07-24
9831,Cliente 09831,Chalatenango,SV,Hogar,ayer
9832,Cliente 09832,Cuscatlan,NI,PyME,2025-08-04
9833,Cliente 09833,san salvador,NI,Hogar,2025-12-28
9834,Cliente 09834,Cuscatlan,HN,PyME,2025-07-26
9835,Cliente 09835,La Libertad,ELS,PyME,2025-05-20
9836,Cliente 09836,San Miguel,SV,Hogar,2025-12-11
9837,Cliente 09837,,HN,Mayorista,2025-05-10
9838,Cliente 09838,La Union,NI,Constructor,2025-02-08
9839,Cliente 09839,Morazan,NI,PyME,2025-01-20
C9840,Cliente 09840,san salvador,sv,PyME,2025-04-24
9841,Cliente 09841,san salvador,ELS,Constructor,2025-07-18
9842,Cliente 09842,La Union,sv,Mayorista,2025-01-06
9843,Cliente 09843,San Vicente,ELS,PyME,2025-07-26
9844,Cliente 09844,santa ana,ELS,,2025-03-01
9845,Cliente 09845,San Salvador,SV,Mayorista,2025-06-07
9846,Cliente 09846,,GT,Hogar,2025-03-20
9847,Cliente 09847,San Vicente,SV,,2025-03-21
9848,Cliente 09848,Sonsonate,GT,,2025-02-13
9849,Cliente 09849,La Paz,ELS,Constructor,2025-07-28
9850,Cliente 09850,SAN SALVADOR,HN,Hogar,2025-07-05
9851,Cliente 09851,Morazan,NI,Mayorista,2025-05-26
9852,Cliente 09852,La Libertad,NI,,2025-07-24
9853,Cliente 09853,san salvador,sv,Mayorista,2025-06-07
9854,Cliente 09854,Cuscatlan,ELS,Constructor,2025-01-27
9855,Cliente 09855,,sv,Constructor,2025-08-22
9856,Cliente 09856,Morazan,HN,PyME,2025-09-02
9857,Cliente 09857,San Salvador,GT,Mayorista,2025-06-03
9858,Cliente 09858,Sonsonate,NI,Constructor,2025-05-14
9859,Cliente 09859,La Union,sv,,2025-02-16
9860,Cliente 09860,Sonsonate,sv,Constructor,2025-07-10
9861,,san salvador,GT,Mayorista,2025-12-25
9862,Cliente 09862,Usulutan,ELS,Hogar,2025-10-06
9863,Cliente 09863,SAN SALVADOR,NI,,2025-04-23
9864,Cliente 09864,,HN,Hogar,2025-06-15
9865,Cliente 09865,Chalatenango,ELS,,2025-12-22
9866,Cliente 09866,La Paz,SV,PyME,2025-05-17
9867,Cliente 09867,Ahuachapan,sv,Constructor,2025-06-10
9868,Cliente 09868,San Salvador,sv,Hogar,2025-07-13
9869,Cliente 09869,santa ana,NI,Constructor,2025-10-20
9870,Cliente 09870,Cuscatlan,SV,,2025-05-28
9871,Cliente 09871,La Paz,NI,Constructor,2025-09-04
9872,Cliente 09872,La Libertad,SV,,2025-06-10
9873,Cliente 09873,,ELS,Hogar,2025-06-24
9874,Cliente 09874,San Salvador,sv,Constructor,2025-02-17
9875,Cliente 09875,La Libertad,GT,Mayorista,2025-05-09
9876,Cliente 09876,san salvador,GT,Hogar,2025-01-14
9877,Cliente 09877,Ahuachapan,SV,Hogar,2025-10-09
9878,Cliente 09878,Morazan,NI,,2025-09-20
9879,Cliente 09879,La Union,HN,Mayorista,2025-01-25
9880,Cliente 09880,Cuscatlan,GT,Mayorista,2025-01-14
C9881,Cliente 09881,La Libertad,ELS,Hogar,2025-11-15
9882,Cliente 09882,,NI,Mayorista,2025-08-06
9883,Cliente 09883,Ahuachapan,NI,Constructor,2025-03-17
9884,Cliente 09884,La Paz,HN,PyME,2025-06-13
9885,Cliente 09885,Ahuachapan,ELS,,2025-03-26
9886,Cliente 09886,santa ana,sv,Mayorista,2025-05-05
9887,Cliente 09887,Sonsonate,ELS,,2025-12-25
9888,Cliente 09888,SAN SALVADOR,sv,Hogar,2025-11-18
9889,Cliente 09889,San Miguel,SV,Mayorista,2025-05-09
9890,Cliente 09890,La Paz,sv,Mayorista,2025-07-13
9891,Cliente 09891,,ELS,Mayorista,2025-11-05
9892,Cliente 09892,SAN SALVADOR,HN,Mayorista,2025-02-17
9893,Cliente 09893,santa ana,NI,Hogar,2025-08-24
9894,Cliente 09894,Usulutan,GT,Constructor,2025-06-27
9895,Cliente 09895,Morazan,HN,PyME,2025-11-25
9896,Cliente 09896,La Union,SV,PyME,2025-12-21
9897,Cliente 09897,San Miguel,GT,Constructor,2025-03-24
9898,Cliente 09898,santa ana,SV,Hogar,2025-10-12
9899,Cliente 09899,La Libertad,HN,PyME,2025-02-27
9900,Cliente 09900,,sv,Constructor,2025-03-14
9900,Cliente 09900,,sv,Constructor,2025-03-14
9901,Cliente 09901,San Miguel,GT,,2025-08-14
9902,Cliente 09902,SAN SALVADOR,GT,Mayorista,2025-10-16
9903,Cliente 09903,Santa Ana,NI,PyME,2025-05-04
9904,Cliente 09904,Morazan,HN,Hogar,2025-01-06
9905,Cliente 09905,La Libertad,SV,Hogar,2025-04-17
9906,Cliente 09906,Ahuachapan,SV,Constructor,2025-11-03
9907,Cliente 09907,Santa Ana,SV,PyME,2025-09-04
9908,Cliente 09908,San Miguel,SV,Hogar,2025-06-22
9909,Cliente 09909,,HN,PyME,2025-12-18
9910,Cliente 09910,Sonsonate,SV,PyME,2025-10-23
9911,Cliente 09911,San Vicente,NI,Hogar,2025-12-10
9912,Cliente 09912,Santa Ana,sv,,2025-07-24
9913,Cliente 09913,Cuscatlan,NI,Hogar,2025-02-16
9914,Cliente 09914,san salvador,NI,PyME,2025-12-14
9915,Cliente 09915,La Libertad,ELS,PyME,2025-08-12
9916,Cliente 09916,Santa Ana,GT,,2025-08-01
9917,Cliente 09917,Chalatenango,HN,Constructor,2025-06-03
9918,,,GT,Mayorista,2025-12-05
9919,Cliente 09919,Cuscatlan,ELS,Constructor,2025-03-20
9920,Cliente 09920,La Paz,NI,Hogar,2025-09-05
9921,Cliente 09921,San Vicente,SV,Mayorista,2025-04-26
C9922,Cliente 09922,Morazan,GT,,2025-01-13
9923,Cliente 09923,Morazan,HN,Constructor,2025-06-22
9924,Cliente 09924,La Libertad,NI,Constructor,2025-03-05
9925,Cliente 09925,Cuscatlan,sv,Hogar,2025-09-17
9926,Cliente 09926,La Paz,GT,Hogar,2025-12-17
9927,Cliente 09927,,sv,Mayorista,2025-06-12
9928,Cliente 09928,Chalatenango,sv,,2025-01-27
9929,Cliente 09929,La Paz,NI,Hogar,2025-10-03
