id_producto,nombre,id_categoria,marca,activo
12446,Clavos 12446,4346,Truper,0
12447,Sierra 12447,4651,Bosch,NO
12448,Tornillo 12448,9608,Pretul,
12449,Clavos 12449,2452,Stanley,0
12450,Reflector 12450,6937,Stanley,FALSE
12451,Taladro 12451,4437,Bosch,FALSE
12452,Sierra 12452,4053,Pretul,SI
12453,Sierra 12453,6888,Total,NO
12454,Martillo 12454,1328,Bosch,SI
12455,Cerradura 12455,3047,Bosch,SI
12456,Pulidora 12456,1472,,
12457,Tornillo 12457,7828,EPAHome,TRUE
12458,Sierra 12458,7365,Truper,FALSE
12459,Reflector 12459,4135,Stanley,FALSE
12460,Clavos 12460,5127,Truper,1
12461,Taladro 12461,10621,Truper,NO
12462,Cerradura 12462,6564,Total,FALSE
12463,Clavos 12463,7747,Stanley,SI
12464,Cerradura 12464,6395,Truper,TRUE
12465,Taladro 12465,3659,Stanley,0
12466,Sierra 12466,3888,EPAHome,1
12467,Sierra 12467,299,Total,FALSE
12468,Taladro 12468,7883,Truper,FALSE
12469,Pulidora 12469,460,Total,0
12470,Clavos 12470,3600,EPAHome,
12471,Clavos 12471,1037,Bosch,NO
12472,Brocha 12472,6017,Bosch,TRUE
12473,Reflector 12473,3356,Bosch,FALSE
P12474,,6233,Total,FALSE
12475,Martillo 12475,6260,Stanley,NO
12476,Sierra 12476,4463,Truper,FALSE
12477,Sierra 12477,9791,Total,
12478,Clavos 12478,2742,Pretul,TRUE
12479,Clavos 12479,6919,Stanley,TRUE
12480,Brocha 12480,6701,EPAHome,NO
12481,Brocha 12481,8846,EPAHome,FALSE
12482,Brocha 12482,922,Makita,FALSE
12483,Cerradura 12483,10840,Pretul,
12484,Reflector 12484,3143,Bosch,NO
12485,Sierra 12485,481,Truper,NO
12486,Sierra 12486,5072,,NO
12487,Brocha 12487,2192,,
12488,Pulidora 12488,10137,,NO
12489,Cerradura 12489,10157,Pretul,0
12490,Pulidora 12490,3567,Stanley,0
12491,Reflector 12491,4335,,FALSE
12492,Tornillo 12492,4557,Total,NO
12493,Clavos 12493,9666,Total,FALSE
12494,Sierra 12494,9534,Stanley,1
12495,Pulidora 12495,4053,Total,
12496,Tornillo 12496,2111,Pretul,FALSE
12497,Cerradura 12497,10620,EPAHome,FALSE
12498,Cerradura 12498,5922,,1
12499,Reflector 12499,9886,Bosch,1
12500,Pulidora 12500,9929,Total,TRUE
12500,Pulidora 12500,9929,Total,TRUE
12501,Tornillo 12501,2890,Makita,SI
12502,Pulidora 12502,2150,EPAHome,SI
12503,Martillo 12503,3361,Total,NO
12504,Pulidora 12504,9717,,TRUE
12505,Tornillo 12505,ABC,Pretul,0
12506,Tornillo 12506,2711,Pretul,1
12507,,4003,Stanley,1
12508,Sierra 12508,9636,Stanley,1
12509,Brocha 12509,9925,Makita,0
12510,Taladro 12510,3437,Pretul,SI
12511,Pintura 12511,211,Stanley,0
12512,Reflector 12512,7560,Bosch,
12513,Reflector 12513,7500,EPAHome,TRUE
12514,Sierra 12514,549,Truper,FALSE
12515,Cerradura 12515,10207,Pretul,0
12516,Brocha 12516,2873,Pretul,TRUE
12517,Pintura 12517,8761,Stanley,TRUE
12518,Clavos 12518,8301,Truper,FALSE
12519,Reflector 12519,8417,,TRUE
12520,Tornillo 12520,4424,,TRUE
12521,Martillo 12521,4615,Total,NO
12522,Brocha 12522,760,Makita,NO
12523,Martillo 12523,5223,EPAHome,SI
12524,Taladro 12524,6748,Stanley,0
12525,Brocha 12525,7356,Truper,SI
12526,Reflector 12526,7188,EPAHome,1
12527,Tornillo 12527,6078,Pretul,0
12528,Tornillo 12528,4179,Makita,TRUE
12529,Pintura 12529,8858,,1
12530,Martillo 12530,7606,Makita,1
12531,Taladro 12531,1123,Bosch,
12532,Brocha 12532,1782,Bosch,TRUE
12533,Clavos 12533,9824,EPAHome,SI
12534,Sierra 12534,10209,Makita,0
12535,Sierra 12535,2799,Stanley,
12536,Reflector 12536,10718,Total,NO
12537,Taladro 12537,3129,EPAHome,SI
12538,Pintura 12538,3722,Truper,NO
12539,Taladro 12539,2357,Makita,
12540,,2315,Makita,
12541,Tornillo 12541,2587,Truper,0
12542,Martillo 12542,7267,Stanley,SI
12543,Clavos 12543,3701,EPAHome,TRUE
12544,Pulidora 12544,8013,Truper,
12545,Pulidora 12545,7739,,1
12546,Reflector 12546,2031,,
12547,Taladro 12547,8993,Bosch,TRUE
12548,Cerradura 12548,1732,Pretul,FALSE
12549,Cerradura 12549,9556,Bosch,1
12550,Taladro 12550,1184,Stanley,
P12551,Martillo 12551,10641,Pretul,0
12552,Cerradura 12552,5544,,TRUE
12553,Sierra 12553,1762,EPAHome,TRUE
12554,Pulidora 12554,5190,,SI
12555,Sierra 12555,6365,Total,1
12556,Sierra 12556,8033,Makita,NO
12557,Cerradura 12557,7874,Total,FALSE
12558,Brocha 12558,6087,EPAHome,0
12559,Tornillo 12559,1865,Truper,SI
12560,Tornillo 12560,2115,Total,SI
12561,Pintura 12561,614,EPAHome,1
12562,Tornillo 12562,3021,Truper,NO
12563,Pulidora 12563,1993,Total,
12564,Tornillo 12564,6535,Total,FALSE
12565,Sierra 12565,106,Pretul,TRUE
12566,Reflector 12566,3050,Bosch,NO
12567,Clavos 12567,8997,Bosch,TRUE
12568,Pulidora 12568,5506,Total,0
12569,Pintura 12569,335,EPAHome,1
12570,Tornillo 12570,10491,EPAHome,FALSE
12571,Pintura 12571,9923,Bosch,0
12572,Taladro 12572,4787,Pretul,SI
12573,,9983,EPAHome,NO
12574,Pulidora 12574,5614,,NO
12575,Clavos 12575,4638,Total,TRUE
12576,Taladro 12576,276,EPAHome,TRUE
12577,Pintura 12577,8453,Pretul,0
12578,Cerradura 12578,1055,,0
12579,Cerradura 12579,5643,Truper,TRUE
12580,Pulidora 12580,9069,Total,1
12581,Pulidora 12581,677,Truper,1
12582,Brocha 12582,1439,Pretul,FALSE
12583,Martillo 12583,287,Pretul,FALSE
12584,Pulidora 12584,967,,1
12585,Pintura 12585,3569,,1
12586,Martillo 12586,8103,,
12587,Clavos 12587,2500,Total,FALSE
12588,Sierra 12588,9327,Total,
12589,Pulidora 12589,10349,Total,FALSE
12590,Reflector 12590,102,Truper,1
12591,Cerradura 12591,8541,Truper,TRUE
12592,Clavos 12592,6381,Stanley,
12593,Brocha 12593,3646,EPAHome,1
12594,Pulidora 12594,1468,Makita,NO
12595,Tornillo 12595,481,Pretul,
12596,Tornillo 12596,5306,Total,NO
12597,Clavos 12597,535,Pretul,1
12598,Brocha 12598,6601,,1
12599,Brocha 12599,525,Pretul,FALSE
12600,Reflector 12600,703,Makita,FALSE
12601,Pintura 12601,1227,Stanley,
12602,Cerradura 12602,7377,EPAHome,NO
12603,Pulidora 12603,1461,,0
12604,Cerradura 12604,5014,EPAHome,0
12605,Brocha 12605,10758,Truper,NO
12606,,8174,Makita,0
12607,Cerradura 12607,3962,Truper,TRUE
12608,Cerradura 12608,4161,Bosch,NO
12609,Pulidora 12609,1653,Makita,0
12610,Brocha 12610,7621,,1
12611,Clavos 12611,2518,Bosch,NO
12612,Pulidora 12612,5409,Makita,0
12613,Pulidora 12613,10176,Bosch,NO
12614,Reflector 12614,5039,Makita,
12615,Brocha 12615,9633,Makita,0
12616,Pintura 12616,4555,EPAHome,SI
12617,Taladro 12617,5030,Bosch,
12618,Martillo 12618,573,Bosch,FALSE
12619,Sierra 12619,5333,Total,SI
12620,Brocha 12620,4321,Total,
12621,Pulidora 12621,7206,Truper,
12622,Pulidora 12622,5331,Makita,NO
12623,Pintura 12623,6361,Truper,FALSE
12624,Reflector 12624,4921,Bosch,1
12625,Martillo 12625,4715,EPAHome,SI
12626,Pulidora 12626,3277,Truper,1
12627,Pintura 12627,1074,Makita,0
P12628,Sierra 12628,8549,Truper,0
12629,Sierra 12629,3456,Pretul,NO
12630,Pulidora 12630,6469,Bosch,SI
12631,Pulidora 12631,5730,Bosch,0
12632,Pulidora 12632,9154,EPAHome,FALSE
12633,Clavos 12633,1708,,NO
12634,Reflector 12634,6735,,NO
12635,Taladro 12635,9578,Stanley,NO
12636,Pulidora 12636,10311,Total,FALSE
12637,Tornillo 12637,586,Pretul,TRUE
12638,Reflector 12638,1715,Pretul,NO
12639,,1706,Truper,FALSE
12640,Reflector 12640,7843,Total,FALSE
12641,Taladro 12641,10753,Makita,
12642,Cerradura 12642,2253,Bosch,
12643,Clavos 12643,4026,Total,0
12644,Clavos 12644,2883,Truper,0
12645,Martillo 12645,3634,Pretul,NO
12646,Reflector 12646,4977,Stanley,1
12647,Sierra 12647,5259,Bosch,SI
12648,Martillo 12648,2949,Truper,1
12649,Taladro 12649,8034,Pretul,
12650,Tornillo 12650,10772,Total,1
12651,Sierra 12651,7931,Makita,TRUE
12652,Pulidora 12652,5972,Stanley,FALSE
12653,Pulidora 12653,2939,Total,
12654,Pulidora 12654,51,EPAHome,NO
12655,Pintura 12655,3601,,0
12656,Taladro 12656,6718,Truper,FALSE
12657,Clavos 12657,6278,Makita,
12658,Tornillo 12658,7044,,1
12659,Sierra 12659,4560,Truper,SI
12660,Pintura 12660,9651,Bosch,TRUE
12661,Pulidora 12661,2360,Truper,SI
12662,Cerradura 12662,2447,Pretul,SI
12663,Pulidora 12663,4434,Bosch,NO
12664,Pintura 12664,8032,Makita,0
12665,Cerradura 12665,1234,Bosch,SI
12666,Martillo 12666,3088,Truper,FALSE
12667,Taladro 12667,3434,EPAHome,FALSE
12668,Tornillo 12668,2508,Bosch,
12669,Martillo 12669,6916,EPAHome,TRUE
12670,Reflector 12670,7909,EPAHome,FALSE
12671,Pintura 12671,10502,,FALSE
12672,,8793,Truper,1
12673,Clavos 12673,3217,Pretul,TRUE
12674,Clavos 12674,1512,Bosch,FALSE
12675,Pulidora 12675,10815,Bosch,1
12676,Pulidora 12676,6729,Truper,SI
12677,Martillo 12677,8461,,1
12678,Sierra 12678,253,Stanley,1
12679,Cerradura 12679,9584,Bosch,SI
12680,Brocha 12680,8439,Stanley,1
12681,Sierra 12681,9323,Pretul,NO
12682,Pintura 12682,5217,Pretul,NO
12683,Brocha 12683,204,Total,0
12684,Reflector 12684,7773,Truper,1
12685,Pulidora 12685,10396,Bosch,FALSE
12686,Taladro 12686,5214,Total,0
12687,Tornillo 12687,5517,Stanley,0
12688,Sierra 12688,10403,EPAHome,0
12689,Tornillo 12689,5277,EPAHome,
12690,Pulidora 12690,10719,Total,1
12691,Tornillo 12691,8591,,NO
12692,Pulidora 12692,463,Truper,TRUE
12693,Pintura 12693,878,EPAHome,0
12694,Cerradura 12694,5994,Pretul,NO
12695,Tornillo 12695,7401,,NO
12696,Taladro 12696,3093,Stanley,
12697,Pintura 12697,5173,Makita,TRUE
12698,Pulidora 12698,5083,Total,FALSE
12699,Cerradura 12699,3331,Total,TRUE
12700,Sierra 12700,7954,Stanley,0
12701,Brocha 12701,4691,Total,FALSE
12702,Sierra 12702,553,,
12703,Pulidora 12703,10509,Truper,SI
12704,Brocha 12704,8963,Pretul,FALSE
P12705,,1565,EPAHome,TRUE
12706,Pulidora 12706,2625,EPAHome,NO
12707,Pulidora 12707,10591,EPAHome,TRUE
12708,Tornillo 12708,6789,EPAHome,0
12709,Clavos 12709,8795,Pretul,NO
12710,Reflector 12710,ABC,Total,TRUE
12711,Pulidora 12711,960,Makita,SI
12712,Tornillo 12712,6931,Makita,TRUE
12713,Pulidora 12713,2629,Truper,FALSE
12714,Martillo 12714,5960,,TRUE
12715,Pulidora 12715,9436,,SI
12716,Martillo 12716,4756,Total,TRUE
12717,Brocha 12717,5904,Makita,FALSE
12718,Brocha 12718,2346,Makita,NO
12719,Martillo 12719,6487,Truper,FALSE
12720,Tornillo 12720,5885,Pretul,FALSE
12721,Pintura 12721,8299,Truper,0
12722,Pulidora 12722,1740,EPAHome,FALSE
12723,Pintura 12723,5608,Bosch,
12724,Reflector 12724,9815,Makita,FALSE
12725,Pintura 12725,9971,Stanley,NO
12726,Brocha 12726,781,Pretul,
12727,Taladro 12727,2159,,0
12728,Pintura 12728,4172,Makita,0
12729,Brocha 12729,9850,Stanley,0
12730,Pulidora 12730,4093,Bosch,FALSE
12731,Taladro 12731,4215,Makita,0
12732,Pintura 12732,2271,,1
12733,Pulidora 12733,3857,Total,FALSE
12734,Tornillo 12734,5600,Total,NO
12735,Taladro 12735,8865,Stanley,
12736,Pulidora 12736,6692,EPAHome,TRUE
12737,Reflector 12737,7142,Makita,
12738,,9356,EPAHome,0
12739,Reflector 12739,9989,EPAHome,0
12740,Pintura 12740,7757,Stanley,FALSE
12741,Cerradura 12741,3499,Total,NO
12742,Martillo 12742,4476,Truper,
12743,Taladro 12743,8150,Total,NO
12744,Taladro 12744,1544,,1
12745,Cerradura 12745,1096,Bosch,
12746,Brocha 12746,4613,Bosch,0
12747,Pulidora 12747,4374,,0
12748,Brocha 12748,4808,Makita,
12749,Pulidora 12749,7705,Total,TRUE
12750,Clavos 12750,5414,EPAHome,NO
12751,Clavos 12751,277,Makita,NO
12752,Clavos 12752,4051,EPAHome,FALSE
12753,Clavos 12753,6040,EPAHome,0
12754,Taladro 12754,2717,,NO
12755,Sierra 12755,8198,Stanley,NO
12756,Clavos 12756,10656,,1
12757,Pintura 12757,10530,EPAHome,
12758,Brocha 12758,8319,Makita,NO
12759,Reflector 12759,6646,Bosch,SI
12760,Clavos 12760,8945,,0
12761,Brocha 12761,3170,Makita,TRUE
12762,Reflector 12762,6594,Pretul,1
12763,Brocha 12763,3512,Makita,1
12764,Pulidora 12764,1935,Stanley,NO
12765,Reflector 12765,5947,EPAHome,0
12766,Brocha 12766,3500,,NO
12767,Cerradura 12767,10689,Bosch,
12768,Martillo 12768,8951,Total,NO
12769,Pintura 12769,9176,Makita,
12770,Pulidora 12770,9270,Makita,1
12771,,7813,Total,
12772,Cerradura 12772,4439,Total,TRUE
12773,Reflector 12773,6022,Pretul,SI
12774,Reflector 12774,3929,Truper,SI
12775,Brocha 12775,7428,Makita,TRUE
12776,Pintura 12776,7900,Bosch,SI
12777,Reflector 12777,948,EPAHome,TRUE
12778,Taladro 12778,9471,Truper,TRUE
12779,Martillo 12779,4980,Total,FALSE
12780,Pintura 12780,7637,EPAHome,FALSE
12781,Reflector 12781,1091,Truper,TRUE
P12782,Reflector 12782,8754,Pretul,FALSE
12783,Tornillo 12783,5147,Stanley,NO
12784,Sierra 12784,2548,Stanley,0
12785,Taladro 12785,3567,,1
12786,Taladro 12786,6524,EPAHome,0
12787,Pulidora 12787,99,Total,NO
12788,Martillo 12788,3162,Makita,FALSE
12789,Pintura 12789,652,Pretul,0
12790,Taladro 12790,5084,EPAHome,SI
12791,Pintura 12791,729,Total,0
12792,Tornillo 12792,3370,Bosch,TRUE
12793,Reflector 12793,2936,Total,1
12794,Pintura 12794,8149,Stanley,TRUE
12795,Cerradura 12795,8914,Pretul,0
12796,Brocha 12796,9570,Pretul,SI
12797,Pulidora 12797,4833,Total,0
12798,Martillo 12798,1821,EPAHome,
12799,Tornillo 12799,4529,Stanley,NO
12800,Taladro 12800,5727,Makita,
12801,Pulidora 12801,3964,Total,1
12802,Pulidora 12802,2823,Truper,FALSE
12803,Reflector 12803,5372,Makita,SI
12804,,1900,Makita,FALSE
12805,Pulidora 12805,4432,Total,TRUE
12806,Martillo 12806,6277,EPAHome,FALSE
12807,Reflector 12807,9323,,SI
12808,Sierra 12808,10309,Bosch,FALSE
12809,Clavos 12809,6931,Pretul,SI
12810,Clavos 12810,3317,Makita,SI
12811,Martillo 12811,10123,Stanley,FALSE
12812,Taladro 12812,8687,Total,SI
12813,Sierra 12813,4993,Total,0
12814,Cerradura 12814,9401,EPAHome,NO
12815,Taladro 12815,9721,Total,SI
12816,Clavos 12816,8016,,FALSE
12817,Brocha 12817,10562,Bosch,FALSE
12818,Sierra 12818,1288,Total,1
12819,Clavos 12819,5198,Stanley,1
12820,Pulidora 12820,2956,EPAHome,1
12821,Pulidora 12821,7281,Makita,TRUE
12822,Taladro 12822,389,Makita,1
12823,Cerradura 12823,4019,Truper,1
12824,Taladro 12824,5209,Makita,FALSE
12825,Cerradura 12825,1463,Total,FALSE
12826,Cerradura 12826,7672,Truper,
12827,Pintura 12827,545,Makita,NO
12828,Pulidora 12828,10103,Bosch,TRUE
12829,Martillo 12829,6277,Total,SI
12830,Clavos 12830,5343,Pretul,FALSE
12831,Clavos 12831,6249,Truper,FALSE
12832,Martillo 12832,2034,,TRUE
12833,Martillo 12833,7049,Pretul,
12834,Reflector 12834,726,Truper,
12835,Clavos 12835,1282,,NO
12836,Tornillo 12836,10191,Truper,SI
12837,,8529,EPAHome,TRUE
12838,Sierra 12838,4364,Bosch,SI
12839,Reflector 12839,1605,Stanley,FALSE
12840,Clavos 12840,2218,Truper,
12841,Martillo 12841,6931,Bosch,TRUE
12842,Reflector 12842,10546,EPAHome,FALSE
12843,Brocha 12843,2592,Stanley,NO
12844,Tornillo 12844,95,Stanley,FALSE
12845,Pintura 12845,3540,Makita,FALSE
12846,Reflector 12846,5279,EPAHome,0
12847,Tornillo 12847,811,EPAHome,
12848,Taladro 12848,1170,Stanley,1
12849,Pulidora 12849,4578,Makita,1
12850,Clavos 12850,2488,Makita,1
12851,Martillo 12851,10761,,1
12852,Martillo 12852,5738,Bosch,FALSE
12853,Pulidora 12853,6640,Truper,SI
12854,Pintura 12854,3286,,SI
12855,Clavos 12855,352,EPAHome,0
12856,Martillo 12856,4370,,SI
12857,Clavos 12857,10573,Bosch,0
12858,Sierra 12858,6536,,
P12859,Cerradura 12859,4775,Truper,SI
12860,Pulidora 12860,3549,Bosch,1
12861,Brocha 12861,6026,Stanley,SI
12862,Martillo 12862,6284,EPAHome,
12863,Tornillo 12863,9116,Pretul,FALSE
12864,Clavos 12864,1300,Bosch,FALSE
12865,Pintura 12865,1410,EPAHome,1
12866,Cerradura 12866,1524,Makita,TRUE
12867,Martillo 12867,2637,Total,FALSE
12868,Brocha 12868,8263,Total,
12869,Pintura 12869,8913,,SI
12870,,9726,Total,
12871,Martillo 12871,4774,Bosch,0
12872,Reflector 12872,1507,Total,
12873,Clavos 12873,5196,EPAHome,0
12874,Martillo 12874,2711,,1
12875,Tornillo 12875,5001,Total,TRUE
12876,Martillo 12876,10606,EPAHome,0
12877,Cerradura 12877,7614,Pretul,0
12878,Pulidora 12878,2862,Makita,1
12879,Pulidora 12879,7608,Stanley,1
12880,Cerradura 12880,855,EPAHome,1
12881,Clavos 12881,722,EPAHome,0
12882,Pintura 12882,4324,Stanley,FALSE
12883,Taladro 12883,1395,EPAHome,FALSE
12884,Reflector 12884,4038,Bosch,1
12885,Clavos 12885,9117,Total,
12886,Reflector 12886,9033,EPAHome,TRUE
12887,Taladro 12887,9424,EPAHome,0
12888,Brocha 12888,8392,Makita,
12889,Taladro 12889,10634,Makita,0
12890,Clavos 12890,6409,Pretul,FALSE
12891,Pulidora 12891,670,EPAHome,FALSE
12892,Cerradura 12892,10523,,0
12893,Tornillo 12893,4723,,
12894,Taladro 12894,8135,,NO
12895,Taladro 12895,4928,EPAHome,NO
12896,Clavos 12896,3934,Pretul,NO
12897,Tornillo 12897,3856,Makita,FALSE
12898,Sierra 12898,2700,Truper,
12899,Cerradura 12899,4896,EPAHome,NO
12900,Tornillo 12900,6015,Stanley,SI
12901,Cerradura 12901,2815,,1
12902,Tornillo 12902,9194,Truper,NO
12903,,5574,,FALSE
12904,Martillo 12904,1665,Pretul,
12905,Pintura 12905,8496,Truper,0
12906,Martillo 12906,3840,Total,1
12907,Reflector 12907,10850,EPAHome,FALSE
12908,Tornillo 12908,8206,Pretul,FALSE
12909,Pintura 12909,6822,Truper,FALSE
12910,Pulidora 12910,4284,Bosch,SI
12911,Tornillo 12911,3479,Stanley,NO
12912,Tornillo 12912,2728,,SI
12913,Brocha 12913,7095,Total,FALSE
12914,Cerradura 12914,1506,EPAHome,
12915,Cerradura 12915,ABC,Pretul,FALSE
12916,Tornillo 12916,34,EPAHome,TRUE
12917,Martillo 12917,214,Stanley,0
12918,Clavos 12918,1797,Makita,FALSE
12919,Sierra 12919,7481,Makita,SI
12920,Sierra 12920,5994,EPAHome,FALSE
12921,Taladro 12921,7298,Stanley,TRUE
12922,Sierra 12922,512,Pretul,NO
12923,Clavos 12923,1597,Pretul,FALSE
12924,Sierra 12924,3166,,0
12925,Brocha 12925,6999,Pretul,1
12926,Tornillo 12926,213,Makita,
12927,Clavos 12927,8843,Bosch,1
12928,Tornillo 12928,8110,,FALSE
12929,Pintura 12929,5082,Stanley,FALSE
12930,Brocha 12930,6685,EPAHome,0
12931,Pulidora 12931,10208,Makita,1
12932,Clavos 12932,10660,Pretul,FALSE
12933,Sierra 12933,7895,,TRUE
12934,Reflector 12934,1007,Makita,0
12935,Clavos 12935,6914,,
P12936,,5866,Makita,
12937,Pintura 12937,7270,,NO
12938,Reflector 12938,8384,Truper,1
12939,Tornillo 12939,7162,Makita,0
12940,Sierra 12940,5859,Makita,TRUE
12941,Reflector 12941,4937,Truper,1
12942,Reflector 12942,9175,Pretul,1
12943,Clavos 12943,326,Makita,
12944,Tornillo 12944,430,Total,FALSE
12945,Cerradura 12945,3653,Pretul,0
12946,Clavos 12946,6468,Makita,SI
12947,Sierra 12947,7038,Total,SI
12948,Tornillo 12948,6681,EPAHome,TRUE
12949,Clavos 12949,9956,Pretul,TRUE
12950,Tornillo 12950,8753,,TRUE
12951,Martillo 12951,5642,EPAHome,
12952,Martillo 12952,7208,,1
12953,Clavos 12953,1610,Truper,
12954,Taladro 12954,8888,Pretul,0
12955,Brocha 12955,8576,Truper,TRUE
12956,Pintura 12956,6142,Total,
12957,Pintura 12957,6648,Pretul,NO
12958,Martillo 12958,217,,FALSE
12959,Pulidora 12959,5360,EPAHome,1
12960,Martillo 12960,3445,Truper,SI
12961,Clavos 12961,7096,Stanley,FALSE
12962,Clavos 12962,8575,Pretul,1
12963,Brocha 12963,8113,Bosch,
12964,Pintura 12964,9633,EPAHome,0
12965,Pintura 12965,7756,Bosch,NO
12966,Brocha 12966,7440,Makita,0
12967,Clavos 12967,6407,Total,
12968,Brocha 12968,2122,Pretul,0
12969,,7496,Bosch,NO
12970,Clavos 12970,2297,Truper,0
12971,Sierra 12971,6845,EPAHome,FALSE
12972,Taladro 12972,10526,Truper,FALSE
12973,Cerradura 12973,10668,Makita,
12974,Pulidora 12974,2491,Pretul,TRUE
12975,Cerradura 12975,7882,Truper,TRUE
12976,Clavos 12976,9459,,TRUE
12977,Tornillo 12977,4214,Total,NO
12978,Taladro 12978,9613,Makita,TRUE
12979,Sierra 12979,4347,Pretul,TRUE
12980,Pulidora 12980,1118,,FALSE
12981,Taladro 12981,5725,Stanley,NO
12982,Cerradura 12982,7827,Makita,FALSE
12983,Pintura 12983,10707,Truper,SI
12984,Pintura 12984,9836,Stanley,1
12985,Cerradura 12985,5734,Total,1
12986,Taladro 12986,2708,Stanley,
12987,Sierra 12987,7307,Makita,
12988,Taladro 12988,3307,,SI
12989,Taladro 12989,329,,TRUE
12990,Pintura 12990,3177,Total,NO
12991,Sierra 12991,7664,Makita,TRUE
12992,Tornillo 12992,4522,Makita,0
12993,Reflector 12993,7842,Bosch,0
12994,Pintura 12994,7105,Total,0
12995,Pulidora 12995,8557,Makita,TRUE
12996,Pintura 12996,6144,Bosch,NO
12997,Brocha 12997,1204,Truper,SI
12998,Cerradura 12998,3066,Truper,
12999,Reflector 12999,4692,Pretul,SI
13000,Tornillo 13000,9752,Total,
13000,Tornillo 13000,9752,Total,
13001,Reflector 13001,6104,Pretul,0
13002,,6817,Makita,TRUE
13003,Pintura 13003,5875,EPAHome,SI
13004,Martillo 13004,248,Pretul,SI
13005,Pulidora 13005,5034,Total,NO
13006,Reflector 13006,4539,Bosch,FALSE
13007,Taladro 13007,1407,Truper,SI
13008,Martillo 13008,3628,Truper,SI
13009,Taladro 13009,2837,Truper,NO
13010,Pulidora 13010,4457,Stanley,TRUE
13011,Taladro 13011,6607,Makita,0
13012,Tornillo 13012,6292,Stanley,0
P13013,Taladro 13013,1319,Stanley,TRUE
13014,Pintura 13014,5850,Makita,TRUE
13015,Pulidora 13015,5490,Stanley,1
13016,Pintura 13016,1506,Pretul,NO
13017,Reflector 13017,1677,EPAHome,1
13018,Pulidora 13018,9989,Stanley,0
13019,Pulidora 13019,1193,Makita,SI
13020,Brocha 13020,727,Pretul,1
13021,Taladro 13021,4579,Bosch,1
13022,Clavos 13022,4625,Pretul,SI
13023,Tornillo 13023,5521,Total,1
13024,Reflector 13024,1212,Stanley,1
13025,Martillo 13025,6288,Truper,NO
13026,Martillo 13026,1577,Pretul,FALSE
13027,Cerradura 13027,2575,Makita,TRUE
13028,Reflector 13028,4442,,FALSE
13029,Cerradura 13029,3025,Total,0
13030,Pulidora 13030,6235,Bosch,NO
13031,Clavos 13031,6912,Makita,FALSE
13032,Pintura 13032,3176,Pretul,0
13033,Cerradura 13033,8398,Total,
13034,Tornillo 13034,8527,,FALSE
13035,,9714,EPAHome,
13036,Pintura 13036,306,Bosch,TRUE
13037,Reflector 13037,1791,Pretul,0
13038,Brocha 13038,5795,,TRUE
13039,Clavos 13039,2500,Pretul,1
13040,Martillo 13040,1655,Makita,
13041,Brocha 13041,5617,,0
13042,Pintura 13042,2782,Pretul,0
13043,Clavos 13043,10316,Truper,
13044,Taladro 13044,9102,,TRUE
13045,Martillo 13045,704,,1
13046,Martillo 13046,8556,Makita,SI
13047,Tornillo 13047,2005,Bosch,1
13048,Cerradura 13048,10003,,FALSE
13049,Reflector 13049,7700,Makita,0
13050,Pulidora 13050,173,EPAHome,TRUE
13051,Sierra 13051,8983,Makita,0
13052,Taladro 13052,9061,Makita,0
13053,Reflector 13053,1694,Bosch,1
13054,Tornillo 13054,4858,Bosch,TRUE
13055,Taladro 13055,7016,Makita,
13056,Brocha 13056,3380,Stanley,TRUE
13057,Clavos 13057,2964,Total,1
13058,Martillo 13058,2023,,TRUE
13059,Pintura 13059,3028,Bosch,NO
13060,Sierra 13060,5293,Stanley,TRUE
13061,Pintura 13061,1568,Truper,NO
13062,Pulidora 13062,10057,Stanley,SI
13063,Taladro 13063,5631,Stanley,NO
13064,Cerradura 13064,3910,Makita,SI
13065,Cerradura 13065,3096,Total,FALSE
13066,Sierra 13066,1780,Truper,NO
13067,Taladro 13067,43,Total,FALSE
13068,,2163,EPAHome,
13069,Clavos 13069,609,Bosch,TRUE
13070,Martillo 13070,3744,,SI
13071,Cerradura 13071,1604,,0
13072,Reflector 13072,2163,Stanley,
13073,Pintura 13073,10103,Pretul,TRUE
13074,Pintura 13074,3267,Pretul,
13075,Sierra 13075,4223,,FALSE
13076,Brocha 13076,2769,Truper,0
13077,Cerradura 13077,5444,Total,1
13078,Pulidora 13078,19,Pretul,SI
13079,Martillo 13079,6812,Bosch,NO
13080,Martillo 13080,2335,Makita,
13081,Pulidora 13081,3987,Pretul,
13082,Pulidora 13082,6909,Total,TRUE
13083,Pulidora 13083,5891,Makita,FALSE
13084,Taladro 13084,9688,Bosch,
13085,Tornillo 13085,2315,Bosch,
13086,Taladro 13086,5228,Stanley,1
13087,Brocha 13087,667,Bosch,NO
13088,Sierra 13088,9250,,SI
13089,Taladro 13089,4120,Truper,0
P13090,Cerradura 13090,5078,EPAHome,
13091,Brocha 13091,5191,Stanley,
13092,Brocha 13092,2321,,0
13093,Taladro 13093,4992,Bosch,NO
13094,Brocha 13094,7932,Bosch,
13095,Sierra 13095,1228,Stanley,NO
13096,Pintura 13096,7814,EPAHome,FALSE
13097,Cerradura 13097,2010,,
13098,Pintura 13098,3746,EPAHome,1
13099,Pulidora 13099,10394,Truper,TRUE
13100,Pintura 13100,3127,Makita,
13101,,1047,Pretul,1
13102,Martillo 13102,5310,Total,
13103,Tornillo 13103,3129,Bosch,SI
